TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_TreeDepth6,Estimated_TreeDepth7,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial93,2,19,1.0,1.0,17.69257400467972,3.049385031209181,2.2670920681869715,1.0,0.0,2.0,9.0,11.0,13.0,,,,13.0,13.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Trial93,2,20,2.0,0.0,3.3872896194571807,-0.0553405673232587,0.695821553443598,0.0,0.0,2.0,9.0,11.0,13.0,,,,13.0,13.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Trial93,2,21,2.0,0.0,6.970081052109132,1.232123763345796,1.0893498739582557,0.0,0.0,2.0,9.0,11.0,13.0,,,,13.0,13.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Trial93,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial93,2,23,2.0,0.0,-13.05444565147674,-0.577844440425829,-1.11011345258269,0.0,0.0,2.0,9.0,11.0,13.0,,,,13.0,13.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,2,24,2.0,0.0,-13.439672685507247,-0.7763198037488124,-1.152426199659529,0.0,0.0,2.0,9.0,11.0,13.0,,,,13.0,13.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,3,17,1.0,1.0,2.1011522876909825,-0.0617618549156407,0.5545541998632304,1.0,0.0,1.0,3.0,5.0,,,,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Trial93,3,18,1.0,1.0,0.6907697110550131,1.4292215852484935,0.3996399389859615,1.0,0.0,1.0,3.0,5.0,,,,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Trial93,3,19,1.0,1.0,-14.33999096243777,-1.7421039646771672,-1.25131577950506,1.0,0.0,2.0,9.0,11.0,14.0,15.0,,,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,3,20,2.0,0.0,-15.256245232133272,-0.4941847945349966,-1.3519557443747878,0.0,0.0,2.0,9.0,11.0,14.0,15.0,,,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,3,21,2.0,0.0,-14.43028773423713,-1.0715666678901117,-1.261233838544236,0.0,0.0,2.0,9.0,11.0,14.0,15.0,,,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,3,22,2.0,0.0,-6.076064560234676,0.720348238100138,-0.3436187675390152,0.0,0.0,2.0,9.0,11.0,14.0,15.0,,,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,3,23,2.0,0.0,-17.111401546091074,-1.231152785980414,-1.5557232709660846,0.0,0.0,2.0,9.0,11.0,14.0,15.0,,,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,3,24,2.0,0.0,-7.178685262817429,0.089504780393818,-0.4647289357998856,0.0,0.0,2.0,9.0,11.0,14.0,15.0,,,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,4,17,1.0,1.0,5.803792890038443,1.0629725273045216,0.9612465695144128,1.0,0.0,1.0,3.0,5.0,,,,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Trial93,4,18,1.0,1.0,-6.688743065173692,-0.9606176463424596,-0.4109144356224954,1.0,0.0,1.0,3.0,5.0,,,,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Trial93,4,19,1.0,1.0,-3.9479998423359,0.4087869697333623,-0.1098754000772571,1.0,0.0,2.0,9.0,11.0,14.0,16.0,17.0,17.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,4,20,2.0,0.0,-7.072700272758965,-0.3551725336607697,-0.4530877069085353,0.0,0.0,2.0,9.0,11.0,14.0,16.0,17.0,17.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,4,21,2.0,0.0,-5.4417691797800565,0.2337121607026241,-0.2739487349756766,0.0,0.0,2.0,9.0,11.0,14.0,16.0,18.0,19.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,4,22,2.0,0.0,-7.923810017872807,-0.7694432054352419,-0.5465722970289242,0.0,0.0,2.0,9.0,11.0,14.0,16.0,18.0,19.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,4,23,2.0,0.0,-7.361676460644703,-0.2208990865531939,-0.4848284085444181,0.0,0.0,2.0,9.0,11.0,14.0,16.0,18.0,19.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,4,24,2.0,0.0,2.654107524028561,0.7542750487436856,0.6152899556464368,0.0,0.0,2.0,9.0,11.0,14.0,16.0,18.0,19.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,5,17,1.0,1.0,0.9626690531561996,-0.2243148856687082,0.4295049460502772,1.0,0.0,1.0,3.0,6.0,,,,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Trial93,5,18,1.0,1.0,-0.0453454437515415,0.7387903183151793,0.318786178441494,1.0,0.0,1.0,3.0,6.0,,,,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Trial93,5,19,1.0,1.0,0.3687780885731513,-0.1180250758327679,0.3642728726085349,1.0,0.0,2.0,9.0,11.0,14.0,16.0,17.0,17.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,5,20,2.0,0.0,3.7559531664752575,0.4829498784608411,0.7363149924897034,0.0,0.0,2.0,9.0,11.0,14.0,16.0,17.0,17.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial93,5,22,2.0,0.0,10.69586741331208,1.2167472066925702,1.4985845382924123,0.0,0.0,2.0,9.0,11.0,14.0,16.0,18.0,19.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,5,23,2.0,0.0,0.5191242301315151,-0.2588255727800021,0.3807866623993987,0.0,0.0,2.0,9.0,11.0,14.0,16.0,18.0,19.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,5,24,2.0,0.0,2.2815446114684854,0.3563671154814529,0.5743682162647801,0.0,0.0,2.0,9.0,11.0,14.0,16.0,18.0,19.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,6,17,1.0,1.0,4.552313653682851,2.004011008310326,0.8237860080221564,1.0,0.0,1.0,3.0,6.0,,,,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Trial93,6,18,1.0,1.0,-19.23744231270308,-2.500478341747285,-1.789244330720107,1.0,0.0,1.0,3.0,6.0,,,,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Trial93,6,19,1.0,1.0,-1.7627196958950506,0.5014295546684003,0.1301524223757931,1.0,0.0,2.0,9.0,11.0,14.0,16.0,17.0,17.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,6,20,2.0,0.0,2.8310152799350634,0.47707500825389,0.6347212324529607,0.0,0.0,2.0,9.0,11.0,14.0,16.0,17.0,17.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,6,21,2.0,0.0,1.635381980585237,-0.1754091596787532,0.5033947031003256,0.0,0.0,2.0,9.0,11.0,14.0,16.0,18.0,19.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,6,22,2.0,0.0,11.889895898868046,1.1525850035530527,1.6297347973572265,0.0,0.0,2.0,9.0,11.0,14.0,16.0,18.0,19.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,6,23,2.0,0.0,4.242804173654369,0.4045309011063335,0.789789961043553,0.0,0.0,2.0,9.0,11.0,14.0,16.0,18.0,19.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,6,24,0.0,0.0,-2.26186270039298,-0.1962799969931845,0.0753273196733127,0.0,0.0,2.0,9.0,11.0,14.0,16.0,18.0,19.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,7,17,1.0,1.0,-23.5079309012176,-2.66231201986203,-2.258308252973375,1.0,0.0,1.0,3.0,6.0,,,,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Trial93,7,18,1.0,1.0,-8.31680806521171,0.608491310873421,-0.5897386002988702,1.0,0.0,1.0,3.0,6.0,,,,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Trial93,7,19,1.0,1.0,-3.1696531708008733,0.4643774488843716,-0.0243829944530115,1.0,0.0,2.0,9.0,11.0,14.0,16.0,17.0,17.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,7,20,2.0,0.0,-6.859752955845739,-0.7201682884759415,-0.429697899949849,0.0,0.0,2.0,9.0,11.0,14.0,16.0,17.0,17.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,7,21,2.0,0.0,-7.525693896553397,-0.205402845598225,-0.5028438323561506,0.0,0.0,2.0,9.0,11.0,14.0,16.0,18.0,20.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,7,22,2.0,0.0,-5.544329651919703,-0.2276024354150538,-0.2852138200667256,0.0,0.0,2.0,9.0,11.0,14.0,16.0,18.0,20.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,7,23,0.0,0.0,-7.565550892772492,-0.1517826821186601,-0.5072216637420122,0.0,0.0,2.0,9.0,11.0,14.0,16.0,18.0,20.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,7,24,0.0,0.0,-9.815257087717816,-0.6835770969529489,-0.754325944633112,0.0,0.0,2.0,9.0,11.0,14.0,16.0,18.0,20.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,8,17,1.0,1.0,-0.1289458874596822,0.7419713627538539,0.3096036338180708,1.0,0.0,1.0,4.0,7.0,,,,,7.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,8,18,1.0,1.0,-2.3535132612952747,-0.2592070923589817,0.0652605625136837,1.0,0.0,1.0,4.0,7.0,,,,,7.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,8,19,1.0,1.0,-8.653732625141776,-1.1712635594432117,-0.6267458776416313,1.0,0.0,2.0,9.0,11.0,14.0,16.0,17.0,17.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,8,20,2.0,0.0,6.753479337485856,1.7914181461808274,1.0655586735552782,0.0,0.0,2.0,9.0,11.0,14.0,16.0,17.0,17.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial93,8,22,0.0,0.0,-5.6211195955422815,-0.243216908984194,-0.2936483097974997,0.0,0.0,2.0,9.0,11.0,14.0,16.0,18.0,20.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,8,23,0.0,0.0,-7.7259448597733,-0.6809433955772772,-0.5248390912816863,0.0,0.0,2.0,9.0,11.0,14.0,16.0,18.0,20.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,8,24,0.0,0.0,-0.8806695313914946,0.6580398868122237,0.2270354607473102,0.0,0.0,2.0,9.0,11.0,14.0,16.0,18.0,20.0,14.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,9,17,1.0,1.0,5.104266170510527,0.0529103233901308,0.8844116266310122,1.0,0.0,1.0,4.0,7.0,,,,,7.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,9,18,1.0,1.0,15.754892013333588,2.1157033224041206,2.0542600476577944,1.0,0.0,1.0,4.0,7.0,,,,,7.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial93,9,20,2.0,0.0,-12.169690384286444,-1.26499913627652,-1.012933289877495,0.0,0.0,2.0,9.0,12.0,21.0,,,,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,9,21,0.0,0.0,-17.324439141864822,-1.5295512030998897,-1.5791229940164628,0.0,0.0,2.0,9.0,12.0,21.0,,,,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,9,22,0.0,0.0,-2.094953112585384,0.4931689508234508,0.093660413017543,0.0,0.0,2.0,9.0,12.0,21.0,,,,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,9,23,0.0,0.0,2.021268135308491,0.6916278937537421,0.545779846983987,0.0,0.0,2.0,9.0,12.0,21.0,,,,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,9,24,0.0,0.0,-4.090244221110322,-0.6175536634313663,-0.1254993046594771,0.0,0.0,2.0,9.0,12.0,21.0,,,,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,10,17,1.0,1.0,0.1137235172695727,0.3724423652789863,0.3362580693548637,1.0,0.0,1.0,4.0,7.0,,,,,7.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,10,18,1.0,1.0,-0.7745055893826083,-0.4213409494428722,0.23869634544666,1.0,0.0,1.0,4.0,7.0,,,,,7.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,10,19,1.0,1.0,-3.850762499844747,-0.8357164126029436,-0.09919499938937,1.0,0.0,2.0,9.0,12.0,21.0,,,,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,10,20,0.0,0.0,10.339956869960236,1.5066569303915336,1.4594918696256685,0.0,0.0,2.0,9.0,12.0,21.0,,,,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,10,21,0.0,0.0,5.3954561549056725,0.5291787328039821,0.9163954882829564,0.0,0.0,2.0,9.0,12.0,21.0,,,,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,10,22,0.0,0.0,3.1783519457193883,0.0696275769585807,0.6728721595467246,0.0,0.0,2.0,9.0,12.0,21.0,,,,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,10,23,0.0,0.0,5.171279740226138,0.2777865060565594,0.891772294433647,0.0,0.0,2.0,9.0,12.0,21.0,,,,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,10,24,0.0,0.0,6.893949408358768,0.7067262919189976,1.0809876908766338,0.0,0.0,2.0,9.0,12.0,21.0,,,,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,11,17,1.0,1.0,-4.468680025109346,-0.655228921883605,-0.1670661134368768,1.0,0.0,1.0,4.0,7.0,,,,,7.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,11,18,1.0,1.0,7.499988630013439,0.6297791098211447,1.1475541102585298,1.0,0.0,1.0,4.0,7.0,,,,,7.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,11,19,1.0,1.0,8.488161703981438,0.9397158152151602,1.2560935263775954,1.0,0.0,2.0,9.0,12.0,22.0,23.0,,,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,11,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial93,11,21,0.0,0.0,2.208722023173543,0.2519932409103373,0.5663694947634207,0.0,0.0,2.0,9.0,12.0,22.0,23.0,,,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,11,22,0.0,0.0,-2.2478318693048456,-0.2842821644626882,0.0768684446584898,0.0,0.0,2.0,9.0,12.0,22.0,24.0,25.0,25.0,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,11,23,0.0,0.0,-0.1142202966292056,-0.0214640712327366,0.3112210701486624,0.0,0.0,2.0,9.0,12.0,22.0,24.0,25.0,25.0,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,11,24,0.0,0.0,6.687963092388732,0.4191616064495336,1.0583624695941634,0.0,0.0,2.0,9.0,12.0,22.0,24.0,25.0,25.0,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,12,17,1.0,1.0,0.258913991169196,-0.2512156238041829,0.3522055685108931,1.0,0.0,1.0,4.0,7.0,,,,,7.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,12,18,1.0,1.0,10.331443193693715,1.3141034591710938,1.4585567404713349,1.0,0.0,1.0,4.0,7.0,,,,,7.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,12,19,0.0,0.0,2.41501442811862,-0.3033680495476455,0.5890283363898436,0.0,0.0,2.0,9.0,12.0,22.0,23.0,,,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,12,20,0.0,0.0,0.6878718586083156,0.0411410203628284,0.3993216433140295,0.0,0.0,2.0,9.0,12.0,22.0,23.0,,,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial93,12,22,0.0,0.0,-0.0606309967132475,0.5558775560396574,0.317107236728522,0.0,0.0,2.0,9.0,12.0,22.0,24.0,25.0,25.0,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,12,23,0.0,0.0,-0.2001553580566355,-0.3727933516696033,0.3017820946926368,0.0,0.0,2.0,9.0,12.0,22.0,24.0,25.0,25.0,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,12,24,0.0,0.0,16.697576467433688,1.4806272571660284,2.157803063479594,0.0,0.0,2.0,9.0,12.0,22.0,24.0,25.0,25.0,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,13,17,1.0,1.0,4.754706757581992,1.071101154223104,0.8460165563971768,1.0,0.0,1.0,4.0,8.0,,,,,8.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,13,18,0.0,0.0,-3.842368079256724,-1.0050918653423249,-0.0982729690960093,0.0,0.0,1.0,4.0,8.0,,,,,8.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial93,13,19,0.0,0.0,3.618552488390388,1.123033538125493,0.7212231125684959,0.0,0.0,2.0,9.0,12.0,22.0,23.0,,,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,13,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial93,13,21,0.0,0.0,-2.8216138141585048,0.6650067808643895,0.0138451151277614,0.0,0.0,2.0,9.0,12.0,22.0,23.0,,,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Trial93,13,22,0.0,0.0,-18.010436028251807,-1.204809000668032,-1.6544718407614527,0.0,0.0,2.0,9.0,12.0,22.0,24.0,26.0,26.0,12.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
