TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial75,40,60,2,0,0.4201370877874897,0.6084992516959116,0.252531912853103,1,0,1,4,5.0,7.0,10.0,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial75,40,61,0,0,-0.272305854567021,-0.1350417973968786,0.1821049903213025,1,0,1,4,6.0,,,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial75,40,62,1,1,-5.257280276091233,-0.3526524849661521,-0.3249063256059408,1,0,1,4,6.0,,,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2
Trial75,40,63,1,1,-6.251714621666505,-0.2648463199780432,-0.4260481617558651,1,0,2,13,15.0,,,15,16,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial75,40,64,1,1,-12.354771270535656,-0.7623552116544045,-1.0467772811192375,1,0,2,13,15.0,,,15,16,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial75,40,65,1,1,-8.012961968900214,-0.2331034827839294,-0.605180943528754,1,0,2,13,15.0,,,15,16,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial75,40,66,1,1,-14.003231892582322,-0.6224319572650656,-1.214438761111861,1,0,2,13,16.0,,,16,16,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial75,40,67,1,1,-12.131581634519597,-0.5025402520137546,-1.024077130328248,1,0,2,13,16.0,,,16,16,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial75,40,68,1,1,-6.5483123329539605,-0.2627244454811073,-0.4562144942552968,1,0,2,13,16.0,,,16,16,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial75,41,53,2,0,8.724573730556383,1.152225897473247,1.09715878437821,0,0,1,3,,,,3,3,0,0,0,1,1,1,1,1,1,1,1,1,1
Trial75,41,54,2,0,2.1679785054481884,0.7042221762395445,0.4303012055848662,0,0,1,3,,,,3,3,0,0,0,1,1,1,1,1,1,1,1,1,1
Trial75,41,55,2,0,0.0871887542500771,0.437609711074055,0.2186684346387111,0,0,1,4,5.0,8.0,11.0,4,3,0,0,0,1,1,1,1,1,1,1,1,1,1
Trial75,41,56,2,0,-18.75165042571557,-1.9446852814984688,-1.6973904726917732,0,0,1,4,5.0,8.0,11.0,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial75,41,57,2,0,8.062926840484556,-0.5346471027242831,1.0298640638745262,0,0,1,4,5.0,8.0,11.0,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial75,41,58,2,0,0.4428289645201592,0.3888462699797289,0.254839856146335,0,0,1,4,5.0,8.0,11.0,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial75,41,59,2,0,4.425929129763304,0.6685708907426722,0.6599526381759104,0,0,1,4,5.0,8.0,11.0,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial75,41,60,0,0,-6.2234138068882165,-1.4841542154191,-0.4231697451123218,1,0,1,4,5.0,8.0,11.0,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial75,41,61,0,0,14.865549269578466,1.880345823050848,1.7217445547029049,0,0,1,4,6.0,,,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial75,41,62,0,0,5.811478036753082,0.3999112828496139,0.8008739178481233,0,0,1,4,6.0,,,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial75,41,63,1,1,-4.430274035741839,-0.0150958826583177,-0.240793251647302,1,0,2,13,15.0,,,15,16,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial75,41,64,1,1,-6.793947395079125,-0.154168790813323,-0.4811975223623639,1,0,2,13,15.0,,,15,14,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial75,41,65,1,1,-6.033287699291351,-0.1140287997971165,-0.4038324166019506,1,0,2,13,15.0,,,15,16,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial75,41,66,1,1,-14.318226085345382,-1.0631233117662395,-1.2464761612422728,1,0,2,13,16.0,,,16,16,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial75,41,67,1,1,-14.290986010929576,-0.8547467395614332,-1.2437056302810947,1,0,2,13,16.0,,,16,16,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial75,41,68,1,1,-3.118855768753851,-0.0642319745577623,-0.1074116442300863,1,0,2,13,16.0,,,16,14,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial75,42,53,2,0,-4.861089103796012,-0.6765063400909537,-0.2846105506152362,0,0,1,3,,,,3,3,0,0,0,1,1,1,1,1,1,1,1,1,1
Trial75,42,54,2,0,0.7241875404467623,0.150137393992121,0.2834562480804674,0,0,1,3,,,,3,3,0,0,0,1,1,1,1,1,1,1,1,1,1
Trial75,42,55,2,0,-9.085460023770295,-0.8262896134610781,-0.7142624761803952,0,0,1,4,5.0,8.0,12.0,4,3,0,0,0,1,1,1,1,1,1,1,1,1,1
Trial75,42,56,2,0,-6.312457185320156,0.1290552500252325,-0.4322261607838752,0,0,1,4,5.0,8.0,12.0,4,3,0,0,0,1,1,1,1,1,1,1,1,1,1
Trial75,42,57,2,0,11.333744592508577,1.0787445068965655,1.3625320923104332,0,0,1,4,5.0,8.0,12.0,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial75,42,58,2,0,-13.13745334505276,-1.2721055958211778,-1.1263822369320793,0,0,1,4,5.0,8.0,12.0,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial75,42,59,0,0,-7.718623298597594,-0.8318175970062415,-0.5752443733602,0,0,1,4,5.0,8.0,12.0,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial75,42,60,0,0,26.189634512885075,3.1672190839946905,2.8734935659095964,0,0,1,4,5.0,8.0,12.0,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial75,42,61,0,0,-3.327563795269913,-0.7272269898202596,-0.1286389008257444,0,0,1,4,6.0,,,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial75,42,62,0,0,15.713299920067064,1.625887688904749,1.8079674992031856,0,0,1,4,6.0,,,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial75,42,63,0,0,-5.43329006135241,-0.2777054658683217,-0.3428079125139946,1,0,2,14,,,,14,16,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial75,42,64,1,1,-3.132629003223592,0.0510143953599404,-0.1088124910835677,1,0,2,14,,,,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial75,42,65,1,1,-6.111394211208109,-0.2941775247348091,-0.411776466468769,1,0,2,14,,,,14,16,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial75,42,66,1,1,0.4922448206291279,0.7018218331311491,0.2598658394543534,1,0,2,14,,,,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial75,42,67,1,1,-7.58015862681864,-0.1625125444756089,-0.5611614213705255,1,0,2,14,,,,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial75,42,68,1,1,0.7871272204089574,0.3417398213325719,0.2898577112101248,1,0,2,14,,,,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2
