TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_TreeDepth6,Estimated_TreeDepth7,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial69,11,57,0.0,0.0,9.647087256972847,0.9345011840498864,1.076213480336312,0.0,0.0,2.0,5.0,7.0,10.0,,,,7.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,11,58,0.0,0.0,-1.3691129350055609,-0.0351043288283639,-0.1144879767939899,0.0,0.0,2.0,5.0,7.0,10.0,,,,7.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,11,59,0.0,0.0,20.714236400645376,1.4894044922276188,2.27242182640874,0.0,0.0,2.0,6.0,11.0,13.0,15.0,17.0,17.0,15.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,11,60,0.0,0.0,-11.455192452274602,-0.0902219255271121,-1.204656035530724,0.0,0.0,2.0,6.0,11.0,13.0,15.0,17.0,17.0,15.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,11,61,1.0,1.0,-3.216923659410684,-0.7220770340866571,-0.314211192032242,1.0,0.0,2.0,6.0,11.0,13.0,15.0,18.0,18.0,15.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,11,62,1.0,1.0,1.7553013449619277,0.4941087257162259,0.2232187252451539,0.0,0.0,2.0,6.0,11.0,13.0,15.0,18.0,18.0,15.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,11,63,1.0,1.0,6.01446217792736,0.4402959972524128,0.6835761008906193,1.0,0.0,2.0,6.0,11.0,13.0,16.0,20.0,20.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,11,64,1.0,1.0,17.856172601688638,0.8213841599333399,1.9635039898876523,1.0,0.0,2.0,6.0,11.0,13.0,16.0,20.0,20.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,11,65,1.0,1.0,4.524038362614308,0.8176789836590448,0.522481551253877,1.0,0.0,2.0,6.0,11.0,13.0,16.0,20.0,20.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,11,66,1.0,1.0,-13.95879202628295,-2.255591994556472,-1.4752611088674656,0.0,0.0,2.0,6.0,11.0,14.0,22.0,,,14.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial69,11,67,1.0,1.0,11.15176219486868,1.4428743344115709,1.238848382556463,1.0,0.0,2.0,6.0,11.0,14.0,22.0,,,14.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,11,68,1.0,1.0,-2.721445170551761,-1.4307425680305768,-0.2606567042433735,1.0,0.0,2.0,6.0,11.0,14.0,22.0,,,14.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,12,53,0.0,0.0,-5.435332403312128,-1.015920967344267,-0.5539910142796145,0.0,0.0,1.0,4.0,,,,,,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,12,54,0.0,0.0,-11.775763149577209,0.3310335207564878,-1.2393053692156215,0.0,0.0,1.0,4.0,,,,,,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,12,55,0.0,0.0,-9.609948424540168,-1.2442720747863312,-1.0052102453040497,0.0,0.0,2.0,5.0,7.0,9.0,,,,7.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,12,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial69,12,57,0.0,0.0,5.182147259207087,-0.0004310315240611,0.5936141748870273,0.0,0.0,2.0,5.0,7.0,10.0,,,,7.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,12,58,0.0,0.0,-4.311509344142991,-0.0734673395283942,-0.4325210218330622,0.0,0.0,2.0,5.0,7.0,10.0,,,,7.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,12,59,0.0,0.0,14.652918849101994,-0.224318920307256,1.617275812812555,0.0,0.0,2.0,6.0,12.0,23.0,25.0,,,12.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,12,60,0.0,0.0,-4.831296776345641,1.376560957725802,-0.4887029758767426,0.0,0.0,2.0,6.0,12.0,23.0,25.0,,,12.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,12,61,2.0,0.0,0.3317538745720022,1.8011024186302211,0.0693525991991066,1.0,0.0,2.0,6.0,12.0,23.0,25.0,,,12.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,12,62,2.0,0.0,7.625952810309949,1.0322302651839603,0.8577563273471958,0.0,0.0,2.0,6.0,12.0,24.0,27.0,,,12.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,12,63,2.0,0.0,-0.9541321662684874,-1.661134980528355,-0.0696341980494746,0.0,0.0,2.0,6.0,12.0,24.0,27.0,,,12.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,12,64,2.0,0.0,10.492276412961798,-0.4065360005824966,1.1675669363419114,1.0,0.0,2.0,6.0,12.0,24.0,27.0,,,12.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,12,65,2.0,0.0,-0.4100121915792897,-1.298845113840684,-0.0108222270045134,0.0,0.0,2.0,6.0,12.0,24.0,27.0,,,12.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial69,12,66,2.0,0.0,-2.929186291502305,0.4455059071248413,-0.283110694830964,0.0,0.0,2.0,6.0,12.0,24.0,27.0,,,12.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial69,12,67,2.0,0.0,-8.429074004231996,-3.4490183939431325,-0.8775737764268147,0.0,0.0,2.0,6.0,12.0,24.0,27.0,,,12.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial69,12,68,2.0,0.0,8.13515813470303,0.97724326907222,0.912794499418074,0.0,0.0,2.0,6.0,12.0,24.0,27.0,,,12.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial69,13,53,0.0,0.0,-4.500655607553349,1.6424451188956055,-0.4529651611486731,0.0,0.0,1.0,4.0,,,,,,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,13,54,0.0,0.0,-22.05178095890832,-2.2444934368562506,-2.350003174796266,0.0,0.0,1.0,4.0,,,,,,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,13,55,0.0,0.0,-4.206342795204102,0.7468754677870117,-0.4211539478074756,0.0,0.0,2.0,5.0,8.0,,,,,8.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,13,56,0.0,0.0,0.0661491611226655,1.026973842632754,0.0406443410144844,0.0,0.0,2.0,5.0,8.0,,,,,8.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,13,57,0.0,0.0,0.9853134322355378,-0.6193355398304271,0.1399935011498591,0.0,0.0,2.0,5.0,8.0,,,,,8.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,13,58,0.0,0.0,-6.788431998321534,-0.9977959427301752,-0.7002426828534384,0.0,0.0,2.0,5.0,8.0,,,,,8.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,13,59,0.0,0.0,11.320636383912456,0.6975024195552562,1.257101386265722,0.0,0.0,2.0,6.0,12.0,23.0,25.0,,,12.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,13,60,2.0,0.0,-10.754095631639927,-0.5930342927182652,-1.128877001801199,0.0,0.0,2.0,6.0,12.0,23.0,25.0,,,12.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,13,61,2.0,0.0,-12.22024620494454,-2.2337216908853623,-1.2873479440120552,0.0,0.0,2.0,6.0,12.0,23.0,25.0,,,12.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,13,62,2.0,0.0,4.633275473333506,-0.2002182952995455,0.5342885976618358,0.0,0.0,2.0,6.0,12.0,24.0,28.0,29.0,31.0,12.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,13,63,2.0,0.0,6.924209262755006,0.4765535865341627,0.7819073912309215,0.0,0.0,2.0,6.0,12.0,24.0,28.0,29.0,31.0,12.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,13,64,2.0,0.0,7.289253540011248,-0.2077347029408952,0.8213637142162815,1.0,0.0,2.0,6.0,12.0,24.0,28.0,29.0,32.0,12.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,13,65,2.0,0.0,6.284208661679951,1.0775180113199347,0.7127320281307453,1.0,0.0,2.0,6.0,12.0,24.0,28.0,29.0,32.0,12.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,13,66,2.0,0.0,3.984225832967771,0.4603503440208791,0.4641351564511248,0.0,0.0,2.0,6.0,12.0,24.0,28.0,30.0,30.0,12.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,13,67,2.0,0.0,2.4905274703701163,0.9503780793998694,0.3026866727758511,0.0,0.0,2.0,6.0,12.0,24.0,28.0,30.0,30.0,12.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial69,13,68,2.0,0.0,10.645423016890575,-0.5434107550496529,1.184120001943001,0.0,0.0,2.0,6.0,12.0,24.0,28.0,30.0,30.0,12.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial69,14,53,0.0,0.0,-18.47815269101703,-2.4641731587084705,-1.963742548476256,0.0,0.0,1.0,4.0,,,,,,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
