TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_TreeDepth6,Estimated_TreeDepth7,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial79,19,17,1.0,1.0,2.425778725414806,0.2391193430064734,0.126553192581732,1.0,0.0,2.0,15.0,17.0,20.0,,,,20.0,20.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial79,19,19,1.0,1.0,12.415484823841782,0.9369109333810788,0.8487284090522129,1.0,0.0,2.0,15.0,17.0,20.0,,,,20.0,20.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,19,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial79,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial79,20,6,2.0,0.0,-5.350434527420013,-0.0894622556961649,-0.4356043357634608,0.0,0.0,1.0,3.0,5.0,7.0,,,,3.0,3.0,0.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,20,7,2.0,0.0,18.326490730596674,0.9573986583322536,1.2760464830985745,0.0,0.0,1.0,3.0,6.0,9.0,11.0,,,3.0,3.0,0.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,20,8,2.0,0.0,-6.086735951337135,0.0419457081944911,-0.4888329928396285,0.0,0.0,1.0,3.0,6.0,9.0,11.0,,,3.0,3.0,0.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,20,9,2.0,0.0,-1.6832688525490955,0.5687301607591523,-0.1704978212184492,0.0,0.0,1.0,3.0,6.0,9.0,12.0,,,3.0,3.0,0.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,20,10,2.0,0.0,19.6560413585388,1.5970341156595922,1.3721622750029787,0.0,0.0,1.0,3.0,6.0,9.0,12.0,,,3.0,3.0,0.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,20,11,2.0,0.0,0.334163237152815,0.3349412287889818,-0.0246537451525489,0.0,0.0,2.0,15.0,17.0,19.0,21.0,,,19.0,19.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,20,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial79,20,13,1.0,1.0,12.873378673623977,0.1008430381550402,0.8818304429688092,1.0,0.0,2.0,15.0,17.0,19.0,21.0,,,19.0,19.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,20,14,1.0,1.0,0.2314208025150327,-0.1208134943118024,-0.0320811948937308,1.0,0.0,2.0,15.0,17.0,19.0,22.0,,,19.0,19.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,20,15,1.0,1.0,3.884918592728412,-0.0512983309668939,0.2320372417775177,1.0,0.0,2.0,15.0,17.0,19.0,22.0,,,19.0,19.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,20,16,1.0,1.0,-2.668953359174422,-0.4624430957809668,-0.2417548647120344,1.0,0.0,2.0,15.0,17.0,19.0,22.0,,,19.0,19.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,20,17,1.0,1.0,-5.527448309462894,-0.2321120589141159,-0.4484010051654971,1.0,0.0,2.0,15.0,17.0,20.0,,,,20.0,20.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,20,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial79,20,19,1.0,1.0,-3.0177180053702,-0.3180566729550242,-0.266967736980954,1.0,0.0,2.0,15.0,17.0,20.0,,,,20.0,20.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,20,20,1.0,1.0,7.872661929425233,0.588097731801834,0.5203189368577382,1.0,0.0,2.0,15.0,17.0,20.0,,,,20.0,20.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,21,5,2.0,0.0,-19.87310237719144,-1.6455888298187578,-1.4854761432823071,0.0,0.0,1.0,3.0,5.0,7.0,,,,3.0,3.0,0.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,21,6,2.0,0.0,-27.336169764701594,-1.875646254012741,-2.024995750066096,0.0,0.0,1.0,3.0,5.0,7.0,,,,3.0,3.0,0.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,21,7,2.0,0.0,0.6530682447911053,-0.3757674529993408,-0.0015994840305958,0.0,0.0,1.0,3.0,6.0,9.0,11.0,,,3.0,3.0,0.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,21,8,2.0,0.0,8.05941138449975,0.6243326125449291,0.5338194169334655,0.0,0.0,1.0,3.0,6.0,9.0,11.0,,,3.0,3.0,0.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,21,9,2.0,0.0,-36.8320163428647,-2.712487307355746,-2.7114689045901565,0.0,0.0,1.0,3.0,6.0,9.0,12.0,,,3.0,3.0,0.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial79,21,11,2.0,0.0,-9.5315306649798,-1.1658353053783197,-0.737863879585435,0.0,0.0,2.0,15.0,17.0,19.0,21.0,,,19.0,19.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,21,12,1.0,1.0,-0.2443986077171791,0.0759090134094596,-0.0664791023195972,1.0,0.0,2.0,15.0,17.0,19.0,21.0,,,19.0,19.0,1.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,21,13,1.0,1.0,21.01067387609418,1.2972170881756653,1.4700912853226673,1.0,0.0,2.0,15.0,17.0,19.0,21.0,,,19.0,19.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,21,14,1.0,1.0,-0.7660811959634206,0.1766838808398339,-0.1041925477787118,1.0,0.0,2.0,15.0,17.0,19.0,22.0,,,19.0,19.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,21,15,1.0,1.0,13.22587589866052,0.7561328415167471,0.9073131505968238,1.0,0.0,2.0,15.0,17.0,19.0,22.0,,,19.0,19.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,21,16,1.0,1.0,6.624233245449879,0.3786256619342835,0.4300676075178464,1.0,0.0,2.0,15.0,17.0,19.0,22.0,,,19.0,19.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,21,17,1.0,1.0,-15.15498900986231,-0.9423161478540754,-1.1443945830430415,1.0,0.0,2.0,15.0,17.0,20.0,,,,20.0,20.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,21,18,1.0,1.0,1.9019931139218296,0.1658418891110857,0.0886877154959119,1.0,0.0,2.0,15.0,17.0,20.0,,,,20.0,20.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,21,19,1.0,1.0,-8.925376403246934,-0.6894234443743393,-0.6940438131221818,1.0,0.0,2.0,15.0,17.0,20.0,,,,20.0,20.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,21,20,1.0,1.0,-2.368649725342697,-0.5911180525277115,-0.2200453329567961,1.0,0.0,2.0,15.0,17.0,20.0,,,,20.0,20.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial79,22,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial79,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial79,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial79,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial79,22,10,2.0,0.0,-40.96348043013545,-3.1239984809412182,-3.01014045129708,0.0,0.0,1.0,3.0,6.0,9.0,12.0,,,3.0,3.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,22,11,2.0,0.0,23.706779526380146,1.6036382142052097,1.6649979885267934,0.0,0.0,2.0,15.0,18.0,23.0,25.0,27.0,29.0,27.0,27.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,22,12,2.0,0.0,-5.135451937865865,-0.4777605761014327,-0.4200628276731378,0.0,0.0,2.0,15.0,18.0,23.0,25.0,27.0,29.0,27.0,27.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,22,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial79,22,14,1.0,1.0,-15.644381691462527,-0.8867331230211515,-1.179773728564586,1.0,0.0,2.0,15.0,18.0,23.0,25.0,27.0,29.0,27.0,27.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,22,15,1.0,1.0,9.195648354044648,0.4104913938045513,0.6159601897808327,1.0,0.0,2.0,15.0,18.0,23.0,25.0,27.0,30.0,27.0,27.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,22,16,1.0,1.0,8.396675090724663,0.3103619060560173,0.5582008639601168,1.0,0.0,2.0,15.0,18.0,23.0,25.0,27.0,30.0,27.0,27.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,22,17,1.0,1.0,-8.584060329853317,-0.3714036462872656,-0.6693694126183768,1.0,0.0,2.0,15.0,18.0,23.0,25.0,27.0,30.0,27.0,27.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,22,18,1.0,1.0,-3.573142255634934,-0.1829666502495013,-0.3071204325873893,1.0,0.0,2.0,15.0,18.0,23.0,26.0,,,26.0,26.0,4.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,22,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial79,22,20,1.0,1.0,14.48651939709986,1.0269521322407624,0.9984475125497636,1.0,0.0,2.0,15.0,18.0,23.0,26.0,,,26.0,26.0,4.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial79,23,6,2.0,0.0,-25.04296444036819,-1.9431379901072967,-1.859215492349353,0.0,0.0,1.0,3.0,5.0,7.0,,,,3.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,23,7,2.0,0.0,16.986690134327677,1.2850757417940764,1.17918970111675,0.0,0.0,1.0,3.0,6.0,10.0,13.0,,,3.0,3.0,5.0,9.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,23,8,2.0,0.0,11.70202940126916,0.6790690128400215,0.7971513336946552,0.0,0.0,1.0,3.0,6.0,10.0,13.0,,,3.0,3.0,5.0,9.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,23,9,2.0,0.0,-8.17217060258915,-0.6130023939340773,-0.6395931058864094,0.0,0.0,1.0,3.0,6.0,10.0,13.0,,,3.0,3.0,5.0,9.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,23,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial79,23,11,2.0,0.0,19.76723740178744,0.940483234265816,1.3802008524959035,0.0,0.0,2.0,15.0,18.0,23.0,25.0,27.0,29.0,27.0,27.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,23,12,2.0,0.0,3.63421088549432,0.1019413655147514,0.2139130956856614,0.0,0.0,2.0,15.0,18.0,23.0,25.0,27.0,29.0,27.0,27.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,23,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial79,23,14,1.0,1.0,-18.77946217412796,-1.132133472833322,-1.4064147732473515,1.0,0.0,2.0,15.0,18.0,23.0,25.0,27.0,29.0,27.0,27.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,23,15,1.0,1.0,2.1040352196230363,-0.0803094092078692,0.1032937309265257,1.0,0.0,2.0,15.0,18.0,23.0,25.0,27.0,30.0,27.0,27.0,3.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,23,16,1.0,1.0,11.000729021299646,0.6810449175963088,0.7464529699264695,1.0,0.0,2.0,15.0,18.0,23.0,25.0,27.0,30.0,27.0,27.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,23,17,1.0,1.0,-3.055317741800371,-0.1031492170536342,-0.2696858948054337,1.0,0.0,2.0,15.0,18.0,23.0,25.0,27.0,30.0,27.0,27.0,3.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,23,18,1.0,1.0,-8.791720039418736,-0.6431261786066481,-0.684381535520693,1.0,0.0,2.0,15.0,18.0,23.0,26.0,,,26.0,26.0,4.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,23,19,1.0,1.0,10.946275797887962,0.6248862116825058,0.7425164408617114,1.0,0.0,2.0,15.0,18.0,23.0,26.0,,,26.0,26.0,4.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,23,20,1.0,1.0,5.227067265727853,0.1932975186909427,0.3290637707773614,1.0,0.0,2.0,15.0,18.0,23.0,26.0,,,26.0,26.0,4.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial79,24,6,2.0,0.0,8.719581906158272,0.3497423526358771,0.5815444235241245,0.0,0.0,1.0,3.0,5.0,7.0,,,,3.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,24,7,2.0,0.0,-3.4371471370275337,-0.6801495485974944,-0.2972890818698048,0.0,0.0,1.0,3.0,6.0,10.0,13.0,,,3.0,3.0,5.0,9.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,24,8,2.0,0.0,7.038692943670203,0.0370186664541518,0.460029702431498,0.0,0.0,1.0,3.0,6.0,10.0,13.0,,,3.0,3.0,5.0,9.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,24,9,2.0,0.0,6.533848298160023,0.6081930041738371,0.4235335044890293,0.0,0.0,1.0,3.0,6.0,10.0,13.0,,,3.0,3.0,5.0,9.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,24,10,2.0,0.0,8.20895477701123,0.5982134127861909,0.5446301986316092,0.0,0.0,1.0,3.0,6.0,10.0,13.0,,,3.0,3.0,5.0,9.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,24,11,2.0,0.0,7.757972069901336,0.1658755047890641,0.5120277846143624,0.0,0.0,2.0,15.0,18.0,23.0,25.0,28.0,31.0,28.0,28.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,24,12,2.0,0.0,13.716822044762631,0.6844980168195469,0.9428045990782232,0.0,0.0,2.0,15.0,18.0,23.0,25.0,28.0,31.0,28.0,28.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,24,13,0.0,0.0,-0.8741158771973565,-0.0109675858899739,-0.1120025842840622,0.0,0.0,2.0,15.0,18.0,23.0,25.0,28.0,31.0,28.0,28.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,24,14,0.0,0.0,-3.5245414776007675,0.0451183804685289,-0.3036069881425138,0.0,0.0,2.0,15.0,18.0,23.0,25.0,28.0,32.0,28.0,28.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,24,15,1.0,1.0,3.224503011432569,0.1839178892734322,0.1842945193506883,1.0,0.0,2.0,15.0,18.0,23.0,25.0,28.0,32.0,28.0,28.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,24,16,1.0,1.0,-0.8456199614165264,-0.3252139764378502,-0.1099425592998652,1.0,0.0,2.0,15.0,18.0,23.0,25.0,28.0,32.0,28.0,28.0,10.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,24,17,1.0,1.0,-0.6661068526691575,-0.1064452057315901,-0.0969652087260246,1.0,0.0,2.0,15.0,18.0,23.0,25.0,28.0,32.0,28.0,28.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,24,18,1.0,1.0,0.3332750024799277,0.0861258147433541,-0.0247179573586787,1.0,0.0,2.0,15.0,18.0,23.0,26.0,,,26.0,26.0,4.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,24,19,1.0,1.0,10.733219119367488,0.517639669574173,0.7271141606129229,1.0,0.0,2.0,15.0,18.0,23.0,26.0,,,26.0,26.0,4.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,24,20,1.0,1.0,-4.146868189042004,-0.2276810559534189,-0.3485961923415449,1.0,0.0,2.0,15.0,18.0,23.0,26.0,,,26.0,26.0,4.0,9.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,25,5,2.0,0.0,2.5247715182066965,0.5530550469553738,0.1337095734461058,0.0,0.0,1.0,3.0,5.0,8.0,,,,3.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,25,6,2.0,0.0,41.80397516441254,2.89437997414374,2.97327933821161,0.0,0.0,1.0,3.0,5.0,8.0,,,,3.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,25,7,2.0,0.0,5.816424985099021,0.3156302058677475,0.3716695826372761,0.0,0.0,1.0,3.0,6.0,10.0,13.0,,,3.0,3.0,5.0,9.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,25,8,2.0,0.0,15.85868852566724,1.1035614764171398,1.097644278469964,0.0,0.0,1.0,3.0,6.0,10.0,13.0,,,3.0,3.0,5.0,9.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,25,9,2.0,0.0,0.0665985900969875,-0.2619567930344487,-0.0439965120971957,0.0,0.0,1.0,3.0,6.0,10.0,13.0,,,3.0,3.0,5.0,9.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,25,10,2.0,0.0,7.84483778949397,0.359081752079246,0.5183074758517805,0.0,0.0,1.0,3.0,6.0,10.0,13.0,,,3.0,3.0,5.0,9.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Trial79,25,11,2.0,0.0,3.462438344328908,-0.1662413168573398,0.2014953257455278,0.0,0.0,2.0,15.0,18.0,23.0,25.0,28.0,31.0,28.0,28.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,25,12,2.0,0.0,15.826387503198218,0.7910243880221811,1.095309174948004,0.0,0.0,2.0,15.0,18.0,23.0,25.0,28.0,31.0,28.0,28.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,25,13,0.0,0.0,-6.320833041135766,-0.0128226038751523,-0.5057563252014342,0.0,0.0,2.0,15.0,18.0,23.0,25.0,28.0,31.0,28.0,28.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,25,14,0.0,0.0,-1.23707675366338,0.0744953875603149,-0.1382417295551569,0.0,0.0,2.0,15.0,18.0,23.0,25.0,28.0,32.0,28.0,28.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,25,15,0.0,0.0,-0.1454548414461285,-0.2330857188659514,-0.0593262656774409,0.0,0.0,2.0,15.0,18.0,23.0,25.0,28.0,32.0,28.0,28.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial79,25,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
