TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_TreeDepth6,Estimated_TreeDepth7,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial23,2,17,2,0,25.559585550736788,1.47663321083627,1.5955679724477998,0,0,1,4.0,10.0,13.0,16.0,21.0,23.0,16,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,2,18,2,0,-14.115541475532815,-1.1143344559867725,-1.3497698687881257,1,0,1,4.0,10.0,13.0,16.0,21.0,23.0,16,16,0,4,4,0,0,0,0,0,0,0,0,0,0
Trial23,2,19,2,0,6.362030798010367,0.951070225047464,0.1704109859316531,1,0,1,4.0,10.0,13.0,16.0,21.0,23.0,16,3,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial23,2,20,2,0,-4.70859239921165,-0.1672434082646421,-0.651432014274818,1,0,1,4.0,10.0,13.0,16.0,21.0,23.0,16,16,0,4,4,0,0,0,0,0,0,0,0,0,0
Trial23,2,21,2,0,22.65826693927093,1.3593630149416005,1.380184578963655,0,0,1,4.0,10.0,13.0,16.0,21.0,23.0,16,3,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial23,2,22,2,0,-2.96159237858194,-0.7371457916363491,-0.5217410553525265,1,0,1,4.0,10.0,13.0,16.0,22.0,25.0,16,3,1,1,1,2,2,2,2,2,2,2,2,2,2
Trial23,2,23,2,0,-8.8228236266273,-0.7681610810768171,-0.956857650686226,1,0,1,4.0,10.0,13.0,16.0,22.0,25.0,16,3,1,1,1,2,2,2,2,2,2,2,2,2,2
Trial23,2,24,2,0,10.326180056730506,1.0306679284971054,0.4646950801523229,0,0,1,4.0,10.0,13.0,16.0,22.0,25.0,16,3,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial23,2,25,2,0,0.4293040812835939,-0.549021492188004,-0.2700131742460059,0,0,1,4.0,10.0,13.0,16.0,22.0,25.0,16,3,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial23,2,26,2,0,11.108094859214448,0.5377632495234058,0.5227416052423022,0,0,1,4.0,10.0,13.0,16.0,22.0,25.0,16,16,4,4,4,2,2,2,2,2,2,2,2,2,2
Trial23,2,27,2,0,15.333675505772549,0.6375463183160408,0.8364334195435188,0,0,1,4.0,10.0,13.0,16.0,22.0,25.0,16,16,4,4,4,2,2,2,2,2,2,2,2,2,2
Trial23,2,28,2,0,-7.8777661971640995,-0.6180091106023143,-0.8867000074026619,1,0,1,4.0,10.0,13.0,16.0,22.0,25.0,16,16,4,4,4,2,2,2,2,2,2,2,2,2,2
Trial23,2,29,2,0,5.993639135025206,0.048186943210072,0.1430629221266499,1,0,2,,,,,,,2,16,4,4,4,2,2,2,2,2,2,2,2,2,2
