TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial3,6,4,1,1,-6.239444326381486,-0.0033072763364016,-0.3543618416035123,1,0,1,3,6.0,10.0,10.0,6,13,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial3,6,5,1,1,-4.868224316653895,-0.6226265748750197,-0.2757909785653199,1,0,2,11,13.0,,,13,13,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial3,6,6,1,1,21.566530346504777,1.8431053774113728,1.2389196246586496,1,0,2,11,13.0,,,13,13,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial3,6,7,2,0,-17.444871755614546,-1.123889721261241,-0.9964324776654674,0,0,2,11,14.0,15.0,17.0,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial3,6,8,2,0,-21.536994299616943,-0.8428075633717814,-1.2309109695627567,0,0,2,11,14.0,15.0,17.0,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial3,6,9,2,0,-9.456461906504671,-0.2512778840194993,-0.5386968468442326,1,0,2,11,14.0,15.0,18.0,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial3,6,10,2,0,3.8910813676386127,0.9713206570316948,0.2261169591455151,1,0,2,11,14.0,15.0,18.0,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial3,6,11,2,0,-26.087337912007776,-1.5696693508134263,-1.491645514135877,0,0,2,11,14.0,16.0,16.0,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial3,6,12,2,0,-9.366082310416864,-0.0074981158192843,-0.5335180988568304,0,0,2,11,14.0,16.0,16.0,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial3,7,1,1,1,4.650263047349758,0.4767986805456872,0.2696180452983778,1,0,1,3,5.0,8.0,8.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial3,7,2,1,1,-8.885988036778386,-0.4180872291000446,-0.5060087122143738,1,0,1,3,5.0,8.0,8.0,5,13,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial3,7,3,1,1,-12.234024980554024,-0.4232859799259487,-0.6978511228341425,1,0,1,3,6.0,10.0,10.0,6,13,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial3,7,4,1,1,-9.108491311210384,-0.4272950323392416,-0.5187581427776129,1,0,1,3,6.0,10.0,10.0,6,13,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial3,7,5,1,1,4.396405078945687,0.8464198766049607,0.255071991765661,0,0,2,12,19.0,21.0,21.0,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,7,6,2,0,-18.652055054670992,-0.6623365502771895,-1.0656040423883306,0,0,2,12,19.0,21.0,21.0,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,7,7,2,0,-31.025321748829487,-2.1144528403510816,-1.7745918312661264,0,0,2,12,19.0,21.0,21.0,12,14,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial3,7,8,2,0,24.369126897121298,1.9375383508032216,1.3995083180613566,0,0,2,12,19.0,21.0,21.0,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,7,9,2,0,12.974672752005397,0.7795802797493246,0.7466064571785643,0,0,2,12,19.0,21.0,21.0,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,7,10,2,0,-21.49369809495495,-1.7499533140034371,-1.228430098409741,0,0,2,12,19.0,21.0,21.0,12,14,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial3,7,11,2,0,5.097244057299323,0.94497230941554,0.2952300429823944,0,0,2,12,19.0,21.0,21.0,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,7,12,2,0,-8.904716749198037,-0.6502698345138045,-0.5070818668416159,0,0,2,12,19.0,21.0,21.0,12,14,2,2,2,2,2,2,2,2,2,2,2,2,2
Trial3,8,1,1,1,7.538489709687242,0.5092908764910412,0.4351133413850038,1,0,1,3,5.0,8.0,8.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial3,8,2,1,1,-2.213085280474597,0.0158013159736392,-0.1236515960599218,1,0,1,3,5.0,8.0,8.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial3,8,3,1,1,-15.305512868797992,-0.5625468860679522,-0.8738472813489432,1,0,1,3,6.0,10.0,10.0,6,13,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial3,8,4,1,1,-18.684992852592103,-0.6168629286104018,-1.0674913771638443,1,0,1,3,6.0,10.0,10.0,6,13,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial3,8,5,2,0,-13.675866345864996,-1.153717512915898,-0.7804685873059121,1,0,2,12,19.0,22.0,23.0,12,13,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial3,8,6,2,0,32.19772684138344,1.9461549095925272,1.848086846406796,0,0,2,12,19.0,22.0,23.0,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,8,7,2,0,20.14317917971761,-0.0280920279941315,1.1573616479754598,0,0,2,12,19.0,22.0,23.0,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,8,8,2,0,33.43717941812528,1.3117415372345969,1.9191074397168832,0,0,2,12,19.0,22.0,23.0,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,8,9,2,0,21.628947111752773,0.4610176249243689,1.242496103326403,0,0,2,12,19.0,22.0,23.0,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,8,10,2,0,12.75770696648102,0.5413672407297273,0.7341743245539856,0,0,2,12,19.0,22.0,23.0,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,8,11,2,0,-7.671244772338661,-1.0904687033519318,-0.4364039617149837,0,0,2,12,19.0,22.0,23.0,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,8,12,2,0,16.761172162378017,1.188880596263371,0.9635727532186046,0,0,2,12,19.0,22.0,23.0,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,9,1,1,1,-2.589748111866915,0.1288340357658531,-0.1452343643443366,1,0,1,4,,,,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial3,9,2,1,1,-13.224966637599364,-0.6102309127938187,-0.7546320483327549,1,0,1,4,,,,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial3,9,3,1,1,-9.322438516866828,-0.328325600572336,-0.5310173108715615,1,0,1,4,,,,4,13,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial3,9,4,2,0,-0.1858639684723528,0.436030021742344,-0.0074918792212827,0,0,1,4,,,,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial3,9,5,2,0,-12.754989875183124,-0.7677277840830281,-0.7277023947622273,1,0,2,12,19.0,22.0,24.0,12,13,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial3,9,6,2,0,-2.4446451034375816,0.2925597022143145,-0.1369199665665535,0,0,2,12,19.0,22.0,24.0,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,9,7,2,0,-9.4285065836453,-0.2630398434374539,-0.5370950077316247,0,0,2,12,19.0,22.0,24.0,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,9,8,2,0,-14.530865431323708,-0.4597939338533899,-0.8294600077670983,0,0,2,12,19.0,22.0,24.0,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,9,9,2,0,-14.079877157971476,-0.9237360768602804,-0.8036183940172898,0,0,2,12,19.0,22.0,24.0,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,9,10,2,0,15.38958628665905,1.2005592255052226,0.884980926070718,0,0,2,12,19.0,22.0,24.0,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,9,11,2,0,3.8431025495217055,0.8508376913376916,0.2233677743901477,0,0,2,12,19.0,22.0,24.0,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,9,12,2,0,-45.131438300766455,-2.8314735562064524,-2.5828718619981754,0,0,2,12,19.0,22.0,24.0,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,10,1,1,1,-4.297850933552427,0.0537518540901696,-0.2431086018158741,1,0,1,4,,,,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial3,10,2,1,1,-14.574552909303666,-0.8156005839893113,-0.8319632988688151,1,0,1,4,,,,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial3,10,3,2,0,-1.764137357795216,0.1722404678128012,-0.0979268943389119,1,0,1,4,,,,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial3,10,4,2,0,0.5060480365160207,-0.6616043358488917,0.0321546567049415,0,0,1,4,,,,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial3,10,5,2,0,36.14142729895931,1.783182060367975,2.074060757462401,0,0,2,12,20.0,,,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,10,6,2,0,26.58172245016861,0.1448056715811809,1.5262899730285489,0,0,2,12,20.0,,,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,10,7,2,0,41.46285422425129,1.8660759749137203,2.378978351392443,0,0,2,12,20.0,,,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,10,8,2,0,13.364417077523688,-0.1322437779363471,0.7689387946612224,0,0,2,12,20.0,,,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,10,9,2,0,7.720916749368083,-0.2960325600495162,0.4455664049689241,0,0,2,12,20.0,,,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,10,10,2,0,25.93297521905677,1.2827890140501772,1.4891167772755054,0,0,2,12,20.0,,,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,10,11,2,0,11.571948301963824,-0.4293788779870517,0.6662303907102555,0,0,2,12,20.0,,,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial3,10,12,2,0,32.22533008293078,1.7175007181923836,1.8496685112713984,0,0,2,12,20.0,,,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
