TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial83,2,63,2.0,0.0,-0.0512504970388312,0.3526574167458826,-0.1872710075199574,0.0,0.0,1.0,4.0,9.0,11.0,11.0,9.0,9.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,2,64,2.0,0.0,-3.3563071808054303,-0.2318712295874895,-0.5834359189160403,0.0,0.0,1.0,4.0,9.0,12.0,12.0,9.0,9.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,2,65,2.0,0.0,-1.281017502199562,-0.0223760969523967,-0.3346786265875075,0.0,0.0,1.0,4.0,9.0,12.0,12.0,9.0,9.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,2,66,2.0,0.0,-3.056981399641133,-0.2262305498628495,-0.547556845447813,0.0,0.0,1.0,4.0,10.0,,,10.0,10.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,2,67,2.0,0.0,-6.637752323732017,-0.4977297470984504,-0.9767706023070324,0.0,0.0,1.0,4.0,10.0,,,10.0,10.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,2,68,2.0,0.0,-6.3825090970388585,-0.7407057929639348,-0.9461755414767576,0.0,0.0,1.0,4.0,10.0,,,10.0,10.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,3,53,1.0,1.0,11.267597932849656,1.7189888560673994,1.169477458355713,1.0,0.0,1.0,3.0,5.0,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial83,3,54,1.0,1.0,-0.4566924143327402,-1.1618486983323226,-0.2358698294493735,1.0,0.0,1.0,3.0,5.0,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial83,3,55,1.0,1.0,-5.743407896067978,1.3418912240091343,-0.8695688460759355,1.0,0.0,1.0,3.0,5.0,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial83,3,56,1.0,1.0,-2.3592080036138725,-0.9688490862903582,-0.4639173311939616,1.0,0.0,1.0,3.0,5.0,,,3.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,3,57,1.0,1.0,-6.769900849579276,-1.3389936706012338,-0.9926107569677808,1.0,0.0,1.0,3.0,6.0,7.0,7.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,3,58,1.0,1.0,17.31605495216817,1.0415170936686364,1.8944836135937304,0.0,0.0,1.0,3.0,6.0,7.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial83,3,59,1.0,1.0,-8.638608205091447,-1.5308836405713806,-1.2166057908677703,1.0,0.0,1.0,3.0,6.0,7.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial83,3,60,1.0,1.0,16.550911262094036,1.3365349369883806,1.802768671555872,1.0,0.0,1.0,3.0,6.0,8.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial83,3,61,2.0,0.0,-2.302757762635327,-0.0658224966010876,-0.4571508497519349,0.0,0.0,1.0,3.0,6.0,8.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial83,3,62,2.0,0.0,-7.708040640219559,-1.154612027965736,-1.105062101255343,0.0,0.0,1.0,4.0,9.0,11.0,11.0,9.0,9.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,3,63,2.0,0.0,-6.781405230151339,-0.9428446591261728,-0.9939897444848128,0.0,0.0,1.0,4.0,9.0,11.0,11.0,9.0,9.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,3,64,2.0,0.0,-4.862723743258381,-0.6468403494416552,-0.764004496429705,0.0,0.0,1.0,4.0,9.0,12.0,12.0,9.0,9.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,3,65,2.0,0.0,-3.7632960376200666,-0.7199288580102576,-0.6322201667599873,0.0,0.0,1.0,4.0,9.0,12.0,12.0,9.0,9.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,3,66,2.0,0.0,-4.344702637412269,-0.1158004193055055,-0.7019112238674489,0.0,0.0,1.0,4.0,10.0,,,10.0,10.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,3,67,2.0,0.0,-7.557619063558747,-0.3431453512745707,-1.0870316236291693,0.0,0.0,1.0,4.0,10.0,,,10.0,10.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,3,68,2.0,0.0,-3.491709440572958,-0.0759365931244166,-0.5996660866184893,0.0,0.0,1.0,4.0,10.0,,,10.0,10.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,4,53,1.0,1.0,0.5630462509047569,-1.4599351408763417,-0.1136375300926881,1.0,0.0,1.0,3.0,5.0,,,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial83,4,54,1.0,1.0,14.55671410054942,1.4844798610321386,1.5637316390928502,0.0,0.0,1.0,3.0,5.0,,,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,4,55,1.0,1.0,-19.12344892611698,-3.174990234279982,-2.473384839665608,1.0,0.0,1.0,3.0,5.0,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial83,4,56,1.0,1.0,21.776805631650504,3.0851722332641347,2.4291772865879127,1.0,0.0,1.0,3.0,5.0,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial83,4,57,1.0,1.0,0.5164631951810168,0.112192056887088,-0.1192212685604721,1.0,0.0,1.0,3.0,6.0,7.0,7.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,4,58,1.0,1.0,17.061035411983454,0.8652263809563147,1.8639153652372729,0.0,0.0,1.0,3.0,6.0,7.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial83,4,59,1.0,1.0,3.2557784964973804,0.7677016014165782,0.2091303173479311,1.0,0.0,1.0,3.0,6.0,7.0,7.0,3.0,3.0,0.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,4,60,1.0,1.0,-0.7190969843899562,-1.129767193399917,-0.2673232940018094,1.0,0.0,1.0,3.0,6.0,8.0,8.0,3.0,3.0,0.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,4,61,1.0,1.0,-17.49307983825983,-2.2778856181949134,-2.277958531727752,1.0,0.0,1.0,3.0,6.0,8.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial83,4,62,2.0,0.0,-3.7707373185815656,0.193557921074802,-0.633112125565797,0.0,0.0,1.0,4.0,9.0,11.0,11.0,9.0,9.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,4,63,2.0,0.0,-2.239427216268681,0.3845580071816254,-0.4495596515696953,0.0,0.0,1.0,4.0,9.0,11.0,11.0,9.0,9.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,4,64,2.0,0.0,1.0185486505268082,0.2340011883878613,-0.0590381434397127,0.0,0.0,1.0,4.0,9.0,12.0,12.0,9.0,9.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,4,65,2.0,0.0,2.8952259953489192,0.1998021358449001,0.1659122235788612,0.0,0.0,1.0,4.0,9.0,12.0,12.0,9.0,9.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,4,66,2.0,0.0,-6.689334463498583,-0.5539454813746251,-0.9829535624754956,0.0,0.0,1.0,4.0,10.0,,,10.0,10.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,4,67,2.0,0.0,-7.428769675404504,-0.2545916645935802,-1.0715869243923044,0.0,0.0,1.0,4.0,10.0,,,10.0,10.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,4,68,2.0,0.0,-1.8808602326685824,0.0819648555178154,-0.4065795544399829,0.0,0.0,1.0,4.0,10.0,,,10.0,10.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,5,53,0.0,0.0,13.314679242314243,1.5195712467578153,1.414853517885313,0.0,0.0,2.0,13.0,15.0,,,13.0,13.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,5,54,0.0,0.0,11.81712836788411,0.2941943730187576,1.235347637579619,0.0,0.0,2.0,13.0,15.0,,,13.0,13.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,5,55,0.0,0.0,9.134207566997723,1.944808860453529,0.9137558517000028,0.0,0.0,2.0,13.0,16.0,,,13.0,13.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,5,56,0.0,0.0,5.561492496411848,-0.6878871462683923,0.4855077201826141,0.0,0.0,2.0,13.0,16.0,,,13.0,13.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,5,57,0.0,0.0,5.461535773597132,0.3360413255529206,0.4735262777971221,0.0,0.0,2.0,14.0,17.0,,,17.0,17.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,5,58,0.0,0.0,10.46918351293072,-0.4648543801326281,1.0737744770791362,0.0,0.0,2.0,14.0,17.0,,,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,5,59,0.0,0.0,3.4447530016435888,-0.1650646814710066,0.2317819918124206,0.0,0.0,2.0,14.0,17.0,,,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,5,60,0.0,0.0,-0.5928917885220946,-0.0808544067067011,-0.2521955443071396,0.0,0.0,2.0,14.0,18.0,19.0,21.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,5,61,0.0,0.0,-4.9302922112057255,0.3284622288590954,-0.7721036785856438,0.0,0.0,2.0,14.0,18.0,19.0,21.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,5,62,0.0,0.0,-5.672389139246223,-0.8273178009508548,-0.8610560905634682,0.0,0.0,2.0,14.0,18.0,19.0,22.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,5,63,2.0,0.0,-5.894878737693558,-0.7741925192594429,-0.8877250952097024,0.0,0.0,2.0,14.0,18.0,19.0,22.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,5,64,2.0,0.0,2.81495056408748,-0.112071017978145,0.1562899047638244,0.0,0.0,2.0,14.0,18.0,19.0,22.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,5,65,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial83,5,66,2.0,0.0,-4.091105900130359,-0.454939480901279,-0.6715135216286092,0.0,0.0,2.0,14.0,18.0,20.0,20.0,18.0,18.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,5,67,2.0,0.0,-7.637952638770488,-0.8565431677357637,-1.0966609119443156,0.0,0.0,2.0,14.0,18.0,20.0,20.0,18.0,18.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,5,68,2.0,0.0,-3.325663086444763,-1.1226123468524225,-0.5797627247506163,0.0,0.0,2.0,14.0,18.0,20.0,20.0,18.0,18.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,6,53,0.0,0.0,7.111172596039274,-0.0257536954458412,0.6712621377623785,0.0,0.0,2.0,13.0,15.0,,,13.0,13.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,6,54,0.0,0.0,9.455825837687676,0.3846423272368642,0.9523070433745852,0.0,0.0,2.0,13.0,15.0,,,13.0,13.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,6,55,0.0,0.0,9.355380574341508,0.3369517759582359,0.9402670414438647,0.0,0.0,2.0,13.0,16.0,,,13.0,13.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,6,56,0.0,0.0,2.6678441999979845,-0.2116898258749921,0.1386568093976965,0.0,0.0,2.0,13.0,16.0,,,13.0,13.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,6,57,0.0,0.0,6.891208349537583,0.4133446994902084,0.6448958377065691,0.0,0.0,2.0,14.0,17.0,,,17.0,17.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,6,58,0.0,0.0,16.019407668423135,0.6192777139115807,1.7390593030819352,0.0,0.0,2.0,14.0,17.0,,,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,6,59,0.0,0.0,7.315764255793155,0.3657689424830101,0.6957857827445889,0.0,0.0,2.0,14.0,17.0,,,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,6,60,0.0,0.0,-0.2029963918334947,0.4130428765277016,-0.2054602262590247,0.0,0.0,2.0,14.0,18.0,19.0,21.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,6,61,0.0,0.0,-1.0033455503286368,0.542621735028593,-0.3013951174875192,0.0,0.0,2.0,14.0,18.0,19.0,21.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,6,62,0.0,0.0,2.3638207726538902,0.5934589326254618,0.1022146464696939,0.0,0.0,2.0,14.0,18.0,19.0,22.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,6,63,0.0,0.0,-0.5957109248382498,0.2230108329212718,-0.2525334637426484,0.0,0.0,2.0,14.0,18.0,19.0,22.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,6,64,0.0,0.0,7.106736199014531,0.419258709304412,0.6707303632718357,0.0,0.0,2.0,14.0,18.0,19.0,22.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,6,65,2.0,0.0,14.506867916882328,1.0632149665928958,1.557756761556589,0.0,0.0,2.0,14.0,18.0,19.0,22.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,6,66,2.0,0.0,3.138157240576424,0.8799500015098745,0.1950314927622309,0.0,0.0,2.0,14.0,18.0,20.0,20.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,6,67,2.0,0.0,1.5778478569888728,1.050317335543571,0.0080029822572378,0.0,0.0,2.0,14.0,18.0,20.0,20.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,6,68,2.0,0.0,11.19292986241832,2.094406154812897,1.1605272731283798,0.0,0.0,2.0,14.0,18.0,20.0,20.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,7,53,0.0,0.0,4.156213611173865,-0.020052231295267,0.3170621416872327,0.0,0.0,2.0,13.0,15.0,,,13.0,13.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,7,54,0.0,0.0,4.798237599954766,-0.0922916222457388,0.3940191808444792,0.0,0.0,2.0,13.0,15.0,,,13.0,13.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,7,55,0.0,0.0,8.011428183209938,0.3553226793802757,0.7791724428040578,0.0,0.0,2.0,13.0,16.0,,,13.0,13.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,7,56,0.0,0.0,3.82851912036693,0.2387900360339971,0.2777826159976571,0.0,0.0,2.0,13.0,16.0,,,13.0,13.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,7,57,0.0,0.0,4.259691636744502,0.0091806492282885,0.32946566960038,0.0,0.0,2.0,14.0,17.0,,,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,7,58,0.0,0.0,18.73925865091975,1.371216250541373,2.065077773138352,0.0,0.0,2.0,14.0,17.0,,,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,7,59,0.0,0.0,8.119829592509802,0.5096409504264224,0.7921661185014892,0.0,0.0,2.0,14.0,17.0,,,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,7,60,0.0,0.0,-7.449745973801186,-1.1119466308888115,-1.07410127563976,0.0,0.0,2.0,14.0,18.0,19.0,21.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,7,61,0.0,0.0,-7.241333494908785,-1.0286390450059564,-1.0491196432097372,0.0,0.0,2.0,14.0,18.0,19.0,21.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,7,62,0.0,0.0,1.1010437441612808,-0.1145460720106521,-0.0491497619118453,0.0,0.0,2.0,14.0,18.0,19.0,22.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,7,63,0.0,0.0,-0.0159415401539969,-0.0654167671541555,-0.1830386535502134,0.0,0.0,2.0,14.0,18.0,19.0,22.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,7,64,0.0,0.0,7.349151991935983,0.4182199669797697,0.6997878470951662,0.0,0.0,2.0,14.0,18.0,19.0,22.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,7,65,0.0,0.0,12.356109470401195,0.5990653408910195,1.299953307361809,0.0,0.0,2.0,14.0,18.0,19.0,22.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,7,66,0.0,0.0,-3.237591453684512,-0.7626094359168523,-0.5692059041186597,0.0,0.0,2.0,14.0,18.0,20.0,20.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,7,67,2.0,0.0,-6.391900183582518,-1.088600829255782,-0.9473012162607196,0.0,0.0,2.0,14.0,18.0,20.0,20.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial83,7,68,2.0,0.0,-3.738482331857518,-1.38202240795669,-0.6292458396953072,0.0,0.0,2.0,14.0,18.0,20.0,20.0,18.0,18.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
