TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_TreeDepth6,Estimated_TreeDepth7,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial55,4,7,2.0,0.0,31.26612640867628,1.3050642305439155,1.305064230543916,0.0,0.0,2.0,16.0,20.0,31.0,,,,20.0,15.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,4,8,2.0,0.0,6.398130804572439,0.2221808065669729,0.2221808065669729,0.0,0.0,2.0,16.0,20.0,31.0,,,,20.0,15.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial55,5,2,2.0,0.0,52.10399357805648,2.212454649457749,2.21245464945775,0.0,0.0,1.0,3.0,5.0,7.0,,,,5.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,5,3,2.0,0.0,9.382568646893027,0.3521389391317523,0.3521389391317523,0.0,0.0,1.0,3.0,5.0,8.0,,,,5.0,5.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,5,4,2.0,0.0,-12.232242749248536,-0.5890837209449202,-0.5890837209449203,1.0,0.0,2.0,16.0,19.0,21.0,23.0,,,23.0,5.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,5,5,2.0,0.0,6.131733828749349,0.2105804800304504,0.2105804800304504,0.0,0.0,2.0,16.0,19.0,22.0,25.0,27.0,29.0,22.0,22.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,5,6,2.0,0.0,21.44427762175829,0.8773692360021628,0.8773692360021629,0.0,0.0,2.0,16.0,19.0,22.0,25.0,27.0,30.0,22.0,23.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial55,5,7,2.0,0.0,17.76850446502929,0.7173067249301258,0.7173067249301259,0.0,0.0,2.0,16.0,20.0,31.0,,,,20.0,23.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial55,5,8,2.0,0.0,32.817882688307506,1.372635866795431,1.3726358667954313,0.0,0.0,2.0,16.0,20.0,31.0,,,,20.0,15.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,6,1,2.0,0.0,14.859710124778772,0.5906425086032006,0.5906425086032006,0.0,0.0,1.0,3.0,5.0,7.0,,,,5.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,6,2,2.0,0.0,60.352957411845,2.571657954090824,2.5716579540908246,0.0,0.0,1.0,3.0,5.0,7.0,,,,5.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,6,3,2.0,0.0,-18.47654411638001,-0.8609934700228622,-0.8609934700228623,1.0,0.0,1.0,3.0,5.0,8.0,,,,5.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,6,4,2.0,0.0,-7.14039322769788,-0.3673577912780273,-0.3673577912780273,1.0,0.0,2.0,16.0,19.0,21.0,23.0,,,23.0,5.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,6,5,2.0,0.0,-26.59569458667696,-1.2145440175228883,-1.2145440175228883,0.0,0.0,2.0,16.0,19.0,22.0,25.0,27.0,29.0,22.0,22.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,6,6,2.0,0.0,-8.33741333799378,-0.4194823475246342,-0.4194823475246342,1.0,0.0,2.0,16.0,19.0,22.0,25.0,27.0,30.0,22.0,23.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial55,6,7,2.0,0.0,-11.485406810402871,-0.5565625531161482,-0.5565625531161483,1.0,0.0,2.0,16.0,20.0,31.0,,,,20.0,23.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial55,6,8,1.0,1.0,-13.724455265764696,-0.6540625083353929,-0.654062508335393,1.0,0.0,2.0,16.0,20.0,31.0,,,,20.0,23.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial55,7,1,2.0,0.0,-6.816696996839703,-0.3532623535764745,-0.3532623535764746,0.0,0.0,1.0,3.0,6.0,9.0,11.0,,,9.0,23.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,7,2,2.0,0.0,-12.876283762905096,-0.6171286566587945,-0.6171286566587946,0.0,0.0,1.0,3.0,6.0,9.0,12.0,,,9.0,23.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,7,3,2.0,0.0,6.501495023279968,0.2266818287182008,0.2266818287182009,0.0,0.0,1.0,3.0,6.0,10.0,,,,10.0,5.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,7,4,2.0,0.0,0.5100046178659479,-0.0342192003888269,-0.0342192003888269,1.0,0.0,2.0,16.0,19.0,21.0,23.0,,,23.0,5.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,7,5,2.0,0.0,-15.769679502390192,-0.7431223368561989,-0.743122336856199,1.0,0.0,2.0,16.0,19.0,22.0,25.0,27.0,29.0,22.0,23.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,7,6,2.0,0.0,-6.293893501149853,-0.3304967375416096,-0.3304967375416096,1.0,0.0,2.0,16.0,19.0,22.0,25.0,27.0,30.0,22.0,23.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial55,7,7,1.0,1.0,-6.720105148787299,-0.3490562360906734,-0.3490562360906735,1.0,0.0,2.0,16.0,20.0,32.0,33.0,35.0,35.0,20.0,23.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial55,7,8,1.0,1.0,-6.749645372079426,-0.3503425729009607,-0.3503425729009607,1.0,0.0,2.0,16.0,20.0,32.0,33.0,35.0,35.0,20.0,23.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial55,8,1,2.0,0.0,-33.51214232625006,-1.5157225575717903,-1.5157225575717903,0.0,0.0,1.0,3.0,6.0,9.0,11.0,,,9.0,10.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,8,2,2.0,0.0,-7.248040611922903,-0.3720453250007902,-0.3720453250007902,0.0,0.0,1.0,3.0,6.0,9.0,12.0,,,9.0,23.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,8,3,2.0,0.0,9.209207164676812,0.3445898676892178,0.3445898676892179,0.0,0.0,1.0,3.0,6.0,10.0,,,,10.0,5.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,8,4,2.0,0.0,5.28765624907134,0.1738248993179842,0.1738248993179842,0.0,0.0,2.0,16.0,19.0,21.0,23.0,,,23.0,5.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,8,5,2.0,0.0,47.26998374834042,2.0019564171403337,2.001956417140334,0.0,0.0,2.0,16.0,19.0,22.0,25.0,27.0,29.0,22.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,8,6,1.0,1.0,-14.240638059863878,-0.6765398241742241,-0.6765398241742242,1.0,0.0,2.0,16.0,19.0,22.0,25.0,27.0,30.0,22.0,23.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial55,8,7,1.0,1.0,-21.0418853909146,-0.9727019320662988,-0.972701932066299,1.0,0.0,2.0,16.0,20.0,32.0,33.0,35.0,35.0,20.0,23.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,8,8,1.0,1.0,-9.033423491663312,-0.4497902931398409,-0.449790293139841,1.0,0.0,2.0,16.0,20.0,32.0,33.0,35.0,35.0,20.0,23.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial55,9,1,0.0,0.0,42.6392962183081,1.8003119079599794,1.8003119079599796,0.0,0.0,1.0,3.0,6.0,9.0,11.0,,,9.0,10.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,9,2,2.0,0.0,10.721635787007,0.4104489707364842,0.4104489707364843,0.0,0.0,1.0,3.0,6.0,9.0,12.0,,,9.0,10.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,9,3,2.0,0.0,-67.92853785488357,-3.0143935732945497,-3.01439357329455,0.0,0.0,1.0,3.0,6.0,10.0,,,,10.0,10.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,9,4,2.0,0.0,-5.565595827464406,-0.2987828233560694,-0.2987828233560694,1.0,0.0,2.0,16.0,19.0,21.0,23.0,,,23.0,5.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,9,5,1.0,1.0,-29.856783967136703,-1.3565490142434258,-1.3565490142434258,1.0,0.0,2.0,16.0,19.0,22.0,25.0,27.0,29.0,22.0,10.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,9,6,1.0,1.0,0.3924809847697799,-0.0393367979721394,-0.0393367979721394,1.0,0.0,2.0,16.0,19.0,22.0,25.0,27.0,30.0,22.0,10.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,9,7,1.0,1.0,-7.091457349684258,-0.3652268655700477,-0.3652268655700477,1.0,0.0,2.0,16.0,20.0,32.0,33.0,35.0,35.0,20.0,23.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,9,8,1.0,1.0,-20.67835503347697,-0.9568719068222596,-0.9568719068222598,1.0,0.0,2.0,16.0,20.0,32.0,33.0,35.0,35.0,20.0,23.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial55,10,1,0.0,0.0,17.42097057261068,0.7021732699721317,0.7021732699721319,0.0,0.0,1.0,3.0,6.0,9.0,11.0,,,9.0,10.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,10,2,0.0,0.0,25.33091848659773,1.0466140370102297,1.04661403701023,0.0,0.0,1.0,3.0,6.0,9.0,12.0,,,9.0,10.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,10,3,0.0,0.0,24.424741422924505,1.0071543178972868,1.0071543178972868,0.0,0.0,1.0,3.0,6.0,10.0,,,,10.0,10.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial55,10,5,1.0,1.0,-11.6918906055011,-0.5655539444044282,-0.5655539444044283,1.0,0.0,2.0,16.0,19.0,22.0,25.0,28.0,28.0,22.0,23.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,10,6,1.0,1.0,2.7861740729882825,0.0648971985503722,0.0648971985503722,1.0,0.0,2.0,16.0,19.0,22.0,25.0,28.0,28.0,22.0,10.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,10,7,1.0,1.0,-23.047611838366016,-1.060041818945597,-1.060041818945597,1.0,0.0,2.0,16.0,20.0,32.0,33.0,35.0,35.0,20.0,10.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,10,8,1.0,1.0,-7.094306992654901,-0.3653509540243922,-0.3653509540243923,1.0,0.0,2.0,16.0,20.0,32.0,33.0,35.0,35.0,20.0,23.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,11,1,0.0,0.0,-11.853289853756907,-0.5725821172158192,-0.5725821172158193,0.0,0.0,1.0,3.0,6.0,9.0,11.0,,,9.0,10.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial55,11,3,0.0,0.0,-34.72513133881989,-1.5685424838774422,-1.5685424838774422,0.0,0.0,1.0,3.0,6.0,10.0,,,,10.0,10.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,11,4,0.0,0.0,3.679338343595328,0.1037902721589751,0.1037902721589751,0.0,0.0,2.0,16.0,19.0,21.0,23.0,,,23.0,10.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,11,5,1.0,1.0,-8.84720388113535,-0.4416813111104692,-0.4416813111104693,1.0,0.0,2.0,16.0,19.0,22.0,25.0,28.0,28.0,22.0,23.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,11,6,1.0,1.0,7.861094930266252,0.285885965068984,0.2858859650689841,1.0,0.0,2.0,16.0,19.0,22.0,25.0,28.0,28.0,22.0,10.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,11,7,1.0,1.0,-3.717034783983524,-0.2182867454226864,-0.2182867454226864,1.0,0.0,2.0,16.0,20.0,32.0,33.0,36.0,36.0,20.0,23.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,11,8,1.0,1.0,-8.676392064058772,-0.4342432655085518,-0.4342432655085518,1.0,0.0,2.0,16.0,20.0,32.0,33.0,36.0,36.0,20.0,23.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,12,1,0.0,0.0,28.47437182927446,1.1834965414557346,1.1834965414557348,0.0,0.0,1.0,3.0,6.0,9.0,11.0,,,9.0,10.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,12,2,0.0,0.0,-25.6498495486546,-1.1733569460101274,-1.1733569460101276,0.0,0.0,1.0,3.0,6.0,9.0,12.0,,,9.0,10.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,12,3,0.0,0.0,17.45370802811156,0.7035988311017644,0.7035988311017645,0.0,0.0,1.0,3.0,6.0,10.0,,,,10.0,10.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,12,4,0.0,0.0,-14.456958735134307,-0.6859595650026803,-0.6859595650026804,1.0,0.0,2.0,16.0,19.0,21.0,23.0,,,23.0,23.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial55,12,6,1.0,1.0,-5.56207700383558,-0.298629595253563,-0.298629595253563,1.0,0.0,2.0,16.0,19.0,22.0,25.0,28.0,28.0,22.0,23.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,12,7,1.0,1.0,-8.85119086970638,-0.4418549255787959,-0.4418549255787959,1.0,0.0,2.0,16.0,20.0,32.0,33.0,36.0,36.0,20.0,23.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,12,8,1.0,1.0,-10.797891788849055,-0.5266245302683029,-0.526624530268303,1.0,0.0,2.0,16.0,20.0,32.0,33.0,36.0,36.0,20.0,23.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,13,1,0.0,0.0,-1.2513471647087209,-0.1109177280670121,-0.1109177280670122,0.0,0.0,1.0,3.0,6.0,9.0,11.0,,,9.0,10.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,13,2,0.0,0.0,42.1544113454279,1.7791974683510032,1.7791974683510032,0.0,0.0,1.0,3.0,6.0,9.0,12.0,,,9.0,10.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,13,3,0.0,0.0,-59.15948894708687,-2.6325430270153345,-2.632543027015335,0.0,0.0,1.0,3.0,6.0,10.0,,,,10.0,10.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial55,13,4,0.0,0.0,-15.127129512336756,-0.7151423281581683,-0.7151423281581684,1.0,0.0,2.0,16.0,19.0,21.0,23.0,,,23.0,23.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
