TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial89,2,11,1.0,1.0,2.8675250816406863,-0.2316201610629893,-0.0145090003204758,1.0,0.0,2.0,23.0,25.0,28.0,28.0,23.0,23.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,2,12,2.0,0.0,16.578366628654287,1.085399252085996,1.5778909166909971,0.0,0.0,2.0,24.0,,,,24.0,24.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,3,1,1.0,1.0,0.1481336428611715,0.6367473456301812,-0.3303436401261862,1.0,0.0,1.0,3.0,5.0,7.0,7.0,7.0,7.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,3,2,1.0,1.0,-2.5852944091871946,-0.6238846672910112,-0.6478085155179325,1.0,0.0,1.0,3.0,5.0,7.0,7.0,7.0,7.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial89,3,4,1.0,1.0,-0.3503799351862094,0.4054439402634781,-0.3882418353310348,1.0,0.0,1.0,3.0,5.0,7.0,7.0,7.0,7.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,3,5,1.0,1.0,1.895349415368772,-0.4874007259218958,-0.127419097412887,1.0,0.0,1.0,3.0,6.0,9.0,9.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,3,6,1.0,1.0,-1.5278344546463911,-0.1265696387758895,-0.5249933594912402,1.0,0.0,1.0,3.0,6.0,9.0,9.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,3,7,1.0,1.0,-2.3712373001363147,0.7470843258987175,-0.6229475672297086,1.0,0.0,1.0,3.0,6.0,10.0,10.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial89,3,9,1.0,1.0,10.852712764061955,2.751995276176165,0.9129039640265806,1.0,0.0,1.0,3.0,6.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,3,10,1.0,1.0,-3.09432967918545,0.1876674380696607,-0.7069287175071162,1.0,0.0,2.0,23.0,25.0,27.0,27.0,23.0,23.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,3,11,2.0,0.0,6.604764068654449,-0.2305912285893402,0.419540144829845,1.0,0.0,2.0,23.0,25.0,28.0,28.0,23.0,23.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,3,12,2.0,0.0,14.3750880943243,0.5060194976314584,1.3219984870987065,0.0,0.0,2.0,24.0,,,,24.0,24.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,4,1,1.0,1.0,-13.942673772641122,-2.7661284888323583,-1.9668734243944488,1.0,0.0,1.0,3.0,5.0,8.0,8.0,8.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,4,2,1.0,1.0,5.322926423265547,1.331205079542857,0.2706653909979718,1.0,0.0,1.0,3.0,5.0,8.0,8.0,8.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,4,3,1.0,1.0,-4.268719458933852,-0.6794167760867713,-0.843324297705314,1.0,0.0,1.0,3.0,5.0,8.0,8.0,8.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,4,4,1.0,1.0,-10.43451910097382,-1.7451239227030175,-1.559430512238323,1.0,0.0,1.0,3.0,5.0,8.0,8.0,8.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,4,5,1.0,1.0,2.581656738642634,-0.909587048976154,-0.0477102246293847,1.0,0.0,1.0,3.0,6.0,9.0,9.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,4,6,1.0,1.0,-10.257285854766126,-1.4790747895865712,-1.5388463485613473,1.0,0.0,1.0,3.0,6.0,9.0,9.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,4,7,1.0,1.0,-16.20191714878939,-2.4228468041702245,-2.2292657036977443,1.0,0.0,1.0,3.0,6.0,10.0,10.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,4,8,1.0,1.0,-2.1227373676404326,-0.2486022222100693,-0.5940863722018958,1.0,0.0,1.0,3.0,6.0,10.0,10.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial89,4,10,2.0,0.0,-12.296995904602884,-1.0011390802137967,-1.7757416626053628,0.0,0.0,2.0,23.0,25.0,27.0,27.0,23.0,23.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,4,11,2.0,0.0,16.910756483823587,1.168184054732515,1.6164952267161783,0.0,0.0,2.0,23.0,25.0,28.0,28.0,23.0,23.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,4,12,2.0,0.0,10.054398104912268,-0.1368436832731351,0.820186373160986,0.0,0.0,2.0,24.0,,,,24.0,24.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,5,1,1.0,1.0,12.382536343961988,1.71024268422437,1.0905802163063407,0.0,0.0,1.0,3.0,5.0,8.0,8.0,8.0,8.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,5,2,1.0,1.0,-9.925347190293278,-1.8966247814487984,-1.5002944405732783,1.0,0.0,1.0,3.0,5.0,8.0,8.0,8.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,5,3,1.0,1.0,-0.925916784498042,-1.2038068732507516,-0.4550856412300848,1.0,0.0,1.0,3.0,5.0,8.0,8.0,8.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,5,4,1.0,1.0,3.232692359138733,0.8085138519084518,0.0279021339916884,0.0,0.0,1.0,3.0,5.0,8.0,8.0,8.0,8.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial89,5,5,1.0,1.0,19.84284187590705,2.526242837683199,1.9570324956368623,1.0,0.0,1.0,3.0,6.0,9.0,9.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,5,6,1.0,1.0,-0.0470954340110908,-0.4283876110822892,-0.3530178694755387,1.0,0.0,1.0,3.0,6.0,9.0,9.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,5,7,1.0,1.0,2.5904649348738813,1.0804757676518169,-0.0466872260847976,0.0,0.0,1.0,3.0,6.0,10.0,10.0,6.0,6.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial89,5,8,1.0,1.0,-3.977416187376411,-1.0183722890490416,-0.8094918517637097,1.0,0.0,1.0,3.0,6.0,10.0,10.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,5,9,2.0,0.0,-16.419433886749417,-1.8039539929859043,-2.254528459035442,0.0,0.0,1.0,3.0,6.0,10.0,10.0,6.0,6.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial89,5,10,2.0,0.0,-12.705617388376158,-0.8863888711150347,-1.8231996406308908,0.0,0.0,2.0,23.0,25.0,27.0,27.0,23.0,23.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,5,11,2.0,0.0,14.457485425254994,0.4489742713947273,1.3315682500112231,0.0,0.0,2.0,23.0,25.0,28.0,28.0,23.0,23.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,5,12,2.0,0.0,12.76408908097956,0.6006922904575779,1.1348943851105613,0.0,0.0,2.0,24.0,,,,24.0,24.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,6,1,0.0,0.0,13.031161401564464,0.3696649967016854,1.1659126081479427,0.0,0.0,1.0,4.0,11.0,13.0,15.0,11.0,11.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,6,2,0.0,0.0,1.706282524702997,0.7621167219456221,-0.149377640218115,0.0,0.0,1.0,4.0,11.0,13.0,15.0,11.0,11.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,6,3,0.0,0.0,22.203987055624456,2.247018517130309,2.231259819710416,0.0,0.0,1.0,4.0,11.0,13.0,15.0,11.0,11.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial89,6,4,0.0,0.0,2.0872793670630143,0.113892109214644,-0.1051280339430084,0.0,0.0,1.0,4.0,11.0,13.0,15.0,11.0,11.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial89,6,5,0.0,0.0,1.0743405358956,-0.7790887398486096,-0.2227724327319378,0.0,0.0,1.0,4.0,11.0,13.0,15.0,11.0,11.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial89,6,6,0.0,0.0,16.156832711478,1.4796786344843469,1.5289332671968092,0.0,0.0,1.0,4.0,11.0,13.0,15.0,11.0,11.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial89,6,7,0.0,0.0,1.127194686301401,-0.2648442215820368,-0.2166338638898056,0.0,0.0,1.0,4.0,11.0,14.0,14.0,11.0,11.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial89,6,8,2.0,0.0,8.579258516114155,0.6365792671694153,0.6488612104619758,0.0,0.0,1.0,4.0,11.0,14.0,14.0,11.0,11.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial89,6,9,2.0,0.0,-12.952359742522477,-0.8228407651584687,-1.851856707589074,0.0,0.0,1.0,4.0,11.0,14.0,14.0,11.0,11.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial89,6,10,2.0,0.0,-6.7044553838937695,-0.191723386378933,-1.1262147148593844,0.0,0.0,2.0,23.0,25.0,27.0,27.0,23.0,23.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,6,11,2.0,0.0,10.995186965046823,-0.2725277458085411,0.9294511544413074,0.0,0.0,2.0,23.0,25.0,28.0,28.0,23.0,23.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,6,12,2.0,0.0,10.57800739240164,0.308659902605036,0.8809992257554443,0.0,0.0,2.0,24.0,,,,24.0,24.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,7,1,0.0,0.0,13.230422843661255,0.3893295738896178,1.1890551630940054,0.0,0.0,1.0,4.0,11.0,13.0,16.0,11.0,11.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,7,2,0.0,0.0,-1.5879931106306455,-0.502649730761725,-0.531980285747252,0.0,0.0,1.0,4.0,11.0,13.0,16.0,11.0,11.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,7,3,0.0,0.0,15.976351860867018,0.4568472561919577,1.5079719213487357,0.0,0.0,1.0,4.0,11.0,13.0,16.0,11.0,11.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial89,7,4,0.0,0.0,-1.74273863747664,-1.0190631063008584,-0.5499526883355622,0.0,0.0,1.0,4.0,11.0,13.0,16.0,11.0,11.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial89,7,5,0.0,0.0,-4.494745529422457,-0.5987841002254055,-0.8695753410606273,0.0,0.0,1.0,4.0,11.0,13.0,16.0,11.0,11.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial89,7,6,0.0,0.0,13.35558458458901,0.2873187431472637,1.2035916556340842,0.0,0.0,1.0,4.0,11.0,13.0,16.0,11.0,11.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial89,7,7,2.0,0.0,3.378313953151016,-0.2500070778360013,0.0448148678618238,0.0,0.0,1.0,4.0,11.0,14.0,14.0,11.0,11.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial89,7,8,2.0,0.0,12.910783354143923,1.1839146230296478,1.1519317017196118,0.0,0.0,1.0,4.0,11.0,14.0,14.0,11.0,11.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial89,7,9,2.0,0.0,-4.4089177887006565,-0.0348095777404618,-0.8596071646555512,0.0,0.0,1.0,4.0,11.0,14.0,14.0,11.0,11.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,7,10,2.0,0.0,-3.3299569451591764,-0.21576574758541,-0.7342948596578821,0.0,0.0,2.0,23.0,25.0,27.0,27.0,23.0,23.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,7,11,2.0,0.0,17.673927766492486,1.418923077295259,1.705131207448681,0.0,0.0,2.0,23.0,25.0,28.0,28.0,23.0,23.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,7,12,2.0,0.0,7.509478468738284,0.2064346485116859,0.5246151783843229,0.0,0.0,2.0,24.0,,,,24.0,24.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,8,1,0.0,0.0,12.743228165949075,-0.2706512684379533,1.132471563779761,0.0,0.0,1.0,4.0,12.0,17.0,19.0,12.0,12.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,8,2,0.0,0.0,1.5047435399361506,-0.3493427430599233,-0.1727847127538782,0.0,0.0,1.0,4.0,12.0,17.0,19.0,12.0,12.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,8,3,0.0,0.0,9.561249567523848,0.0971751848651708,0.7629112826919625,0.0,0.0,1.0,4.0,12.0,17.0,20.0,12.0,12.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,8,4,0.0,0.0,10.274537547798134,0.8850591820766212,0.8457537338062382,0.0,0.0,1.0,4.0,12.0,17.0,20.0,12.0,12.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,8,5,0.0,0.0,-3.7485326715977214,-0.9724988224927704,-0.782908939964932,0.0,0.0,1.0,4.0,12.0,17.0,20.0,12.0,12.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial89,8,6,0.0,0.0,11.835813967936655,0.2435865591260018,1.027082971208305,0.0,0.0,1.0,4.0,12.0,18.0,21.0,12.0,12.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial89,8,7,2.0,0.0,10.502811145516562,1.0301359857006964,0.8722658087081547,0.0,0.0,1.0,4.0,12.0,18.0,21.0,12.0,12.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,8,8,2.0,0.0,1.6444898089858635,-0.854082021386613,-0.1565543488863958,0.0,0.0,1.0,4.0,12.0,18.0,22.0,12.0,12.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,8,9,2.0,0.0,0.0652922484744608,0.2907367856113869,-0.3399649773062695,0.0,0.0,1.0,4.0,12.0,18.0,22.0,12.0,12.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,8,10,2.0,0.0,0.011951108059055,-0.1431726589671368,-0.3461601059772219,0.0,0.0,2.0,23.0,26.0,,,23.0,23.0,6.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,8,11,2.0,0.0,7.438241459858774,-0.0255110927090557,0.5163415938170368,0.0,0.0,2.0,23.0,26.0,,,23.0,23.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,8,12,2.0,0.0,3.4965041468211417,0.0093275928766705,0.0585416733205939,0.0,0.0,2.0,24.0,,,,24.0,24.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,9,1,0.0,0.0,23.475578505910867,2.156021108071108,2.378944563419647,0.0,0.0,1.0,4.0,12.0,17.0,19.0,12.0,12.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,9,2,0.0,0.0,10.116382458770142,1.3303501833480875,0.8273853390013275,0.0,0.0,1.0,4.0,12.0,17.0,19.0,12.0,12.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,9,3,0.0,0.0,5.530768473845384,-0.1645271223245807,0.2948045120694217,0.0,0.0,1.0,4.0,12.0,17.0,20.0,12.0,12.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,9,4,0.0,0.0,10.546928895768216,0.0349184704440751,0.8773897175213793,0.0,0.0,1.0,4.0,12.0,17.0,20.0,12.0,12.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,9,5,0.0,0.0,10.705678457302156,1.4877879966283367,0.895827155350811,0.0,0.0,1.0,4.0,12.0,17.0,20.0,12.0,12.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,9,6,2.0,0.0,11.439139894525342,0.4309051924076592,0.9810125852721212,0.0,0.0,1.0,4.0,12.0,18.0,21.0,12.0,12.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial89,9,7,2.0,0.0,3.3424222194287587,-0.5659373134560849,0.0406463422753568,0.0,0.0,1.0,4.0,12.0,18.0,21.0,12.0,12.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial89,9,8,2.0,0.0,5.328839442208875,0.4702270950384554,0.2713521388421765,0.0,0.0,1.0,4.0,12.0,18.0,22.0,12.0,12.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,9,9,2.0,0.0,-2.7062063072841704,-0.2044565852193562,-0.6618514242507857,0.0,0.0,1.0,4.0,12.0,18.0,22.0,12.0,12.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,9,10,2.0,0.0,4.105860869637565,0.6967217358854847,0.1293133755181595,0.0,0.0,2.0,23.0,26.0,,,23.0,23.0,6.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,9,11,2.0,0.0,0.5060671245655801,-0.73630904395708,-0.2887726508760133,0.0,0.0,2.0,23.0,26.0,,,23.0,23.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,9,12,2.0,0.0,-0.3681176432927108,-0.1126912276877291,-0.3903019222206626,0.0,0.0,2.0,24.0,,,,24.0,24.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,10,1,0.0,0.0,7.344567937700959,-0.6562646603841691,0.5054621953206865,0.0,0.0,1.0,4.0,12.0,17.0,19.0,12.0,12.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,10,2,0.0,0.0,-1.3599381146452445,-0.9899514795733464,-0.5054935996138028,0.0,0.0,1.0,4.0,12.0,17.0,19.0,12.0,12.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,10,3,0.0,0.0,6.162217931041709,0.2602377370226994,0.3681421011436228,0.0,0.0,1.0,4.0,12.0,17.0,20.0,12.0,12.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,10,4,0.0,0.0,14.98404516718435,1.106645490666199,1.3927237732863444,0.0,0.0,1.0,4.0,12.0,17.0,20.0,12.0,12.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial89,10,5,0.0,0.0,2.53304303549252,-0.5195860975037573,-0.0533563008819925,0.0,0.0,1.0,4.0,12.0,17.0,20.0,12.0,12.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
