TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_TreeDepth6,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial51,7,7,1,1,-4.125863214621591,0.5060082774831609,-0.0657652438323307,1,0,2,13,15,18.0,,,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial51,7,8,2,0,-15.118838072947185,-0.7773996192140767,-1.3468283592882953,0,0,2,14,19,22.0,23.0,26.0,19,19,2,2,2,0,0,0,0,0,0,0,0,0,0
Trial51,7,9,2,0,-17.041963700133998,-0.0465858128895086,-1.5709392427504996,0,0,2,14,19,22.0,23.0,26.0,19,19,2,2,2,0,0,0,0,0,0,0,0,0,0
Trial51,7,10,2,0,-13.534764785934396,0.1784638953321992,-1.162228841293922,0,0,2,14,19,22.0,23.0,26.0,19,19,2,2,2,0,0,0,0,0,0,0,0,0,0
Trial51,7,11,2,0,-14.648784454700628,0.1620785291100729,-1.292050798129204,0,0,2,14,20,28.0,,,20,20,3,3,3,0,0,0,0,0,0,0,0,0,0
Trial51,7,12,2,0,-15.561278301914374,-0.6217350732596078,-1.3983880021900978,0,0,2,14,20,28.0,,,20,20,3,3,3,0,0,0,0,0,0,0,0,0,0
Trial51,8,1,0,0,-7.222010305626231,0.4582175450324682,-0.4265738410891853,0,0,1,3,6,8.0,9.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial51,8,2,0,0,-12.244166316663383,-0.1573463976547413,-1.011829325498172,0,0,1,3,6,8.0,9.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial51,8,3,0,0,-11.08642063904778,-0.4303414784263117,-0.8769117709884703,0,0,1,3,6,8.0,9.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial51,8,4,0,0,-8.912428147815525,0.2316091237886413,-0.6235661907712451,0,0,1,4,12,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial51,8,5,0,0,-7.208764119926778,-1.260551780879809,-0.4250302007062368,0,0,1,4,12,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial51,8,6,1,1,-0.7755720926814169,2.4761777020228743,0.3246599538662355,1,0,2,13,16,,,,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial51,8,7,1,1,-8.656306206630774,-1.0422882805171148,-0.5937190951361384,0,0,2,13,16,,,,13,13,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial51,8,8,2,0,-14.19364427690811,0.189530727068785,-1.239011170399093,0,0,2,14,19,22.0,23.0,26.0,19,19,2,2,2,0,0,0,0,0,0,0,0,0,0
Trial51,8,9,2,0,-19.006305414502627,-0.5598491213642168,-1.799853230898425,0,0,2,14,19,22.0,23.0,26.0,19,19,2,2,2,0,0,0,0,0,0,0,0,0,0
Trial51,8,10,2,0,-16.988849945138657,0.0771762714958386,-1.5647496468199344,0,0,2,14,19,22.0,23.0,26.0,19,19,2,2,2,0,0,0,0,0,0,0,0,0,0
Trial51,8,11,2,0,-18.15939290831952,-0.1278773604103756,-1.7011585292665137,0,0,2,14,20,28.0,,,20,20,3,3,3,0,0,0,0,0,0,0,0,0,0
Trial51,8,12,2,0,-17.814233565348122,-0.8440449787622286,-1.6609354860107752,0,0,2,14,20,28.0,,,20,20,3,3,3,0,0,0,0,0,0,0,0,0,0
Trial51,9,1,0,0,-1.5732390964019511,-0.1654590862665159,0.2317040624854106,0,0,1,3,6,8.0,10.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial51,9,2,0,0,-3.83822712433999,-0.0521232906219516,-0.0322456560335239,0,0,1,3,6,8.0,10.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial51,9,3,0,0,0.769767275592143,0.7243446551931979,0.5047456259496169,0,0,1,3,6,8.0,10.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial51,9,4,0,0,-1.3288909401739115,-0.7324533360435647,0.2601791035282219,0,0,1,4,12,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial51,9,5,0,0,1.7962669706710763,2.236196615614431,0.6243684682047763,0,0,1,4,12,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial51,9,6,1,1,-11.687158271456308,-3.320868900197028,-0.9469185555816382,1,0,2,13,16,,,,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial51,9,7,1,1,-5.990848882376709,0.4470591050237521,-0.2831008040974984,1,0,2,13,16,,,,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial51,9,8,2,0,-4.866134084140667,0.4032549571250782,-0.1520324934721475,0,0,2,14,19,22.0,24.0,24.0,19,19,2,2,2,0,0,0,0,0,0,0,0,0,0
Trial51,9,9,2,0,-5.313914830623131,0.5686055564817115,-0.2042144920233019,0,0,2,14,19,22.0,24.0,24.0,19,19,2,2,2,0,0,0,0,0,0,0,0,0,0
Trial51,9,10,2,0,-2.5096405539009305,-0.739050161181271,0.1225807920403197,0,0,2,14,19,22.0,24.0,24.0,19,19,2,2,2,0,0,0,0,0,0,0,0,0,0
Trial51,9,11,2,0,-0.3290730006819239,0.1333298106519274,0.3766925951864261,0,0,2,14,20,28.0,,,20,20,3,3,3,0,0,0,0,0,0,0,0,0,0
Trial51,9,12,2,0,5.381066658771583,0.9223822895037398,1.0421220531905149,0,0,2,14,20,28.0,,,20,20,3,3,3,0,0,0,0,0,0,0,0,0,0
Trial51,10,1,0,0,4.869338564471551,0.8685014106061109,0.9824879691323806,0,0,1,3,6,8.0,10.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial51,10,2,0,0,0.3007951869702824,-1.002245152182676,0.4500941005295614,0,0,1,3,6,8.0,10.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial51,10,3,0,0,7.499531809851252,0.2488573067898395,1.2889967710355783,0,0,1,3,6,8.0,10.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial51,10,4,0,0,10.41375049754787,0.4819824728460679,1.6286043949312328,0,0,1,4,12,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial51,10,5,0,0,12.255250459267405,-0.5059416719741119,1.843203055300751,0,0,1,4,12,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial51,10,6,1,1,12.503330027621564,1.4556049281705017,1.8721129353662056,0,0,2,13,16,,,,13,13,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial51,10,7,1,1,9.533973536394427,0.3778365058374499,1.526079843634908,0,0,2,13,16,,,,13,13,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial51,10,8,2,0,2.3934910870220305,-0.4670918178324347,0.6939658062300289,0,0,2,14,19,22.0,24.0,24.0,19,19,2,2,2,0,0,0,0,0,0,0,0,0,0
Trial51,10,9,2,0,-0.9231536065952796,-1.5071966042896805,0.3074615852321969,0,0,2,14,19,22.0,24.0,24.0,19,19,2,2,2,0,0,0,0,0,0,0,0,0,0
Trial51,10,10,2,0,10.33099368043539,1.859871415388228,1.6189603534118402,0,0,2,14,19,22.0,24.0,24.0,19,19,2,2,2,0,0,0,0,0,0,0,0,0,0
Trial51,10,11,2,0,6.240527320483666,-0.976697209834111,1.142279050463265,0,0,2,14,20,28.0,,,20,20,3,3,3,0,0,0,0,0,0,0,0,0,0
Trial51,10,12,2,0,12.62071527636938,1.1392419809744825,1.885792391055633,0,0,2,14,20,28.0,,,20,20,3,3,3,0,0,0,0,0,0,0,0,0,0
