TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_TreeDepth6,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial26,6,11,1.0,1.0,2.1087088701189383,-0.7348842229971074,0.0815222728735357,1.0,0.0,2.0,16.0,21.0,24.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial26,6,12,1.0,1.0,10.14834792405511,0.3838234433266501,0.786180219119511,1.0,0.0,2.0,16.0,21.0,24.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial26,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial26,7,2,2.0,0.0,2.982395658767918,-0.3768137185457945,0.1580991358423044,0.0,0.0,1.0,4.0,6.0,7.0,9.0,9.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial26,7,3,2.0,0.0,19.592157230757827,2.1440663715587687,1.6139108207242776,0.0,0.0,1.0,4.0,6.0,7.0,10.0,10.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial26,7,4,2.0,0.0,-1.862729156761065,-2.1037640166357106,-0.2665661605610841,0.0,0.0,1.0,4.0,6.0,8.0,12.0,13.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial26,7,5,2.0,0.0,-12.290221185933762,-1.0547189497484757,-1.1805145441238574,0.0,0.0,1.0,4.0,6.0,8.0,12.0,13.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial26,7,6,2.0,0.0,-11.204316385543796,-1.2545459500743017,-1.0853372057722304,0.0,0.0,1.0,4.0,6.0,8.0,12.0,13.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial26,7,7,2.0,0.0,0.4119352717652691,-0.7630976613807421,-0.0671964682339903,1.0,0.0,2.0,15.0,18.0,,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial26,7,8,2.0,0.0,-15.644623272969984,-1.7718120258645786,-1.474521037410008,0.0,0.0,2.0,15.0,18.0,,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial26,7,9,1.0,1.0,7.610981523124803,0.6561622885285993,0.5637852353449959,1.0,0.0,2.0,15.0,18.0,,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial26,7,10,1.0,1.0,9.15861874514674,0.9156943416743014,0.6994324776014594,1.0,0.0,2.0,16.0,21.0,24.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial26,7,11,1.0,1.0,9.192608113988037,0.986575308722655,0.7024115763745788,1.0,0.0,2.0,16.0,21.0,24.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial26,7,12,1.0,1.0,8.340666458879769,-0.064007810332459,0.6277406299573922,1.0,0.0,2.0,16.0,21.0,24.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial26,8,1,2.0,0.0,0.9613954350224164,1.295915022669265,-0.01903740691454,0.0,0.0,1.0,3.0,,,,,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial26,8,2,2.0,0.0,2.385179147472038,0.2266853534199706,0.10575432813506,0.0,0.0,1.0,4.0,6.0,7.0,9.0,9.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial26,8,3,2.0,0.0,5.25141981887985,-0.6935675068440783,0.3569744701602257,0.0,0.0,1.0,4.0,6.0,7.0,10.0,10.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial26,8,4,2.0,0.0,13.221125080458137,0.2256807268092699,1.055502862309867,0.0,0.0,1.0,4.0,6.0,8.0,12.0,13.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial26,8,5,2.0,0.0,-5.019835545474114,0.2706143096428042,-0.54328008876429,0.0,0.0,1.0,4.0,6.0,8.0,12.0,13.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial26,8,6,2.0,0.0,-0.1882624486348952,0.674899155505978,-0.1198025728316375,0.0,0.0,1.0,4.0,6.0,8.0,12.0,13.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial26,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial26,8,8,2.0,0.0,-8.711189332231623,0.709025855782784,-0.8668197104803099,0.0,0.0,2.0,15.0,18.0,,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial26,8,9,2.0,0.0,-1.429063671480301,-0.6563733972998979,-0.228556266315136,1.0,0.0,2.0,15.0,18.0,,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial26,8,10,2.0,0.0,-1.32161395929042,-2.126439176985944,-0.2191385184525161,1.0,0.0,2.0,16.0,22.0,,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial26,8,11,1.0,1.0,3.948739088500786,-1.6179577215322103,0.2427971641984989,1.0,0.0,2.0,16.0,22.0,,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial26,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial26,9,1,2.0,0.0,-9.924990841896726,-1.1525666145439752,-0.9732069342365952,0.0,0.0,1.0,3.0,,,,,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial26,9,2,2.0,0.0,-1.1043283491989664,-1.4025288750143476,-0.2000938784222048,0.0,0.0,1.0,4.0,6.0,7.0,9.0,9.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial26,9,3,2.0,0.0,0.490658183470698,-0.3998507003278161,-0.0602965657741042,0.0,0.0,1.0,4.0,6.0,7.0,10.0,10.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial26,9,4,2.0,0.0,26.445772493781337,1.703006511604272,2.2146162035409023,0.0,0.0,1.0,4.0,6.0,8.0,12.0,14.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial26,9,5,2.0,0.0,-1.921118055836844,0.1738423115187064,-0.2716838283357533,0.0,0.0,1.0,4.0,6.0,8.0,12.0,14.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial26,9,6,2.0,0.0,1.7500134452431837,-0.2210656641910627,0.0500833513342624,0.0,0.0,1.0,4.0,6.0,8.0,12.0,14.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial26,9,7,2.0,0.0,8.049797123715445,-0.2450082302035594,0.6022465266813907,0.0,0.0,2.0,15.0,18.0,,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial26,9,8,2.0,0.0,-12.11013885029319,-0.9182788598924077,-1.164730695130595,0.0,0.0,2.0,15.0,18.0,,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial26,9,9,2.0,0.0,-2.0110212835172727,-0.3800198221546744,-0.2795636626607979,1.0,0.0,2.0,15.0,18.0,,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial26,9,10,2.0,0.0,16.15938371525416,1.2683759000524315,1.3130352317663263,0.0,0.0,2.0,16.0,22.0,,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial26,9,11,2.0,0.0,20.41963970089289,2.0497498166043933,1.6864379695238798,0.0,0.0,2.0,16.0,22.0,,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial26,9,12,2.0,0.0,8.201911241746007,0.6203247089692717,0.6155790185118485,0.0,0.0,2.0,16.0,22.0,,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial26,10,1,2.0,0.0,-6.573326877407323,0.0545734324076715,-0.6794404318004651,0.0,0.0,1.0,3.0,,,,,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial26,10,2,2.0,0.0,13.788812930549428,1.8222295579127303,1.105259543159646,0.0,0.0,1.0,4.0,6.0,7.0,9.0,9.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial26,10,3,2.0,0.0,0.9671640035848872,0.0376592393442834,-0.0185318036593765,0.0,0.0,1.0,4.0,6.0,7.0,10.0,10.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial26,10,4,2.0,0.0,19.466476603495195,-0.0416044843537911,1.602895170382807,0.0,0.0,1.0,4.0,6.0,8.0,12.0,14.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial26,10,5,2.0,0.0,-1.4192567444013235,-0.0400745530848815,-0.2276967091822729,0.0,0.0,1.0,4.0,6.0,8.0,12.0,14.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial26,10,6,2.0,0.0,6.673389247450123,0.6469119399153883,0.4816071869325434,0.0,0.0,1.0,4.0,6.0,8.0,12.0,14.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
