TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial29,64,20,1,1,-1.137724714683173,0.0977937937604287,0.0465686720038756,0,0,2,17,20,24.0,24.0,17,17,2,4,4,1,1,1,1,1,1,1,1,1,1
Trial29,65,5,0,0,11.165594770157185,1.3439308126971667,1.3665852722289342,0,0,1,4,8,11.0,13.0,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1
Trial29,65,6,0,0,0.6286133918973432,-0.0165168334296389,0.2360781474888678,0,0,1,4,8,11.0,13.0,4,5,0,0,0,1,1,1,1,1,1,1,1,1,1
Trial29,65,7,0,0,-2.647167503833339,-0.0196080663666978,-0.1153786415827783,0,0,1,4,8,11.0,14.0,4,4,4,0,0,1,1,1,1,1,1,1,1,1,1
Trial29,65,8,0,0,-8.240895386136108,-0.6875570883045325,-0.7155267293309221,0,0,1,4,8,11.0,14.0,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1
Trial29,65,9,0,0,-3.043865332158113,-0.0505322484392398,-0.1579401404780276,0,0,1,4,8,12.0,15.0,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1
Trial29,65,10,0,0,0.0335988748105871,0.231180044618674,0.1722393565920543,0,0,1,4,8,12.0,15.0,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1
Trial29,65,11,0,0,-2.40666705311054,-0.0462146093271817,-0.0895754762088424,0,0,1,4,8,12.0,16.0,4,27,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial29,65,12,0,0,-5.268431833252854,-0.2620744428542928,-0.3966126965607844,0,0,1,4,8,12.0,16.0,4,27,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial29,65,13,0,0,-7.441897157027711,-0.4893402632725048,-0.6298026345227644,0,0,2,18,27,,,27,27,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial29,65,14,0,0,-5.268460502369523,-0.130896446658688,-0.3966157724550553,0,0,2,18,27,,,27,27,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial29,65,15,0,0,-8.239724047715306,-0.374449502632577,-0.7154010570550908,0,0,2,18,27,,,27,27,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial29,65,16,0,0,-14.339286964079443,-1.1292600785552935,-1.3698199164237832,0,0,2,18,27,,,27,27,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial29,65,17,1,1,-8.096493801965572,-0.3301255586094818,-0.7000339602096481,0,0,2,18,27,,,27,27,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial29,65,18,1,1,-6.528044234515349,-0.3941863601885249,-0.5317558407800793,1,0,2,18,28,,,28,27,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial29,65,19,1,1,-2.1331077411031423,-0.2002966132806839,-0.0602254432002022,1,0,2,18,28,,,28,27,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial29,65,20,1,1,9.50311601624326,1.2254881136000373,1.1882188114220096,1,0,2,18,28,,,28,17,2,4,4,1,1,1,1,1,1,1,1,1,1
Trial29,66,5,0,0,23.157965495630023,2.3414267232337487,2.6532403455351594,0,0,1,4,8,11.0,13.0,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1
Trial29,66,6,0,0,14.334282859820332,1.160024564744017,1.7065521311278322,0,0,1,4,8,11.0,13.0,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1
Trial29,66,7,0,0,1.1097973905380862,0.0375506824208266,0.2877041226373701,0,0,1,4,8,11.0,14.0,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1
Trial29,66,8,0,0,-5.830349712813851,-0.558833368931257,-0.4569005668300823,0,0,1,4,8,11.0,14.0,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1
Trial29,66,9,0,0,-0.5533767385074783,0.3182331931319926,0.1092630554026208,0,0,1,4,8,12.0,15.0,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1
Trial29,66,10,0,0,-6.4060920214972095,-0.3728329416151629,-0.5186716527431452,0,0,1,4,8,12.0,15.0,4,27,3,3,3,2,2,2,2,2,2,2,2,2,2
