TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_TreeDepth6,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial10,25,99,0.0,0.0,11.978809915904543,1.3802840040005977,1.6034462018941544,0.0,0.0,1.0,4.0,8.0,16.0,,,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,25,100,0.0,0.0,3.3902654582261933,0.5305325224905862,0.6138291494665612,0.0,0.0,1.0,4.0,8.0,16.0,,,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,26,85,2.0,0.0,-6.813604829674821,-0.5065502600135914,-0.5619142011588562,0.0,0.0,1.0,3.0,5.0,,,,3.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,26,86,2.0,0.0,-7.512722846425438,-0.2378432726752758,-0.6424702388489484,0.0,0.0,1.0,3.0,5.0,,,,3.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,26,87,2.0,0.0,2.223650593120103,0.6949027813647853,0.4794056776182722,0.0,0.0,1.0,3.0,5.0,,,,3.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,26,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial10,26,89,2.0,0.0,-9.244314265469736,-1.1849955758316169,-0.8419932668273998,0.0,0.0,1.0,4.0,7.0,10.0,11.0,13.0,10.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,26,90,2.0,0.0,-3.8439774021807054,-1.0558206732752955,-0.2197381833148177,0.0,0.0,1.0,4.0,7.0,10.0,11.0,13.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,26,91,2.0,0.0,-7.622070626913288,-1.0892117032930837,-0.6550698625394494,0.0,0.0,1.0,4.0,7.0,10.0,11.0,14.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,26,92,2.0,0.0,-3.5159758583991483,-0.4685338068072672,-0.1819441283910397,0.0,0.0,1.0,4.0,7.0,10.0,11.0,14.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,26,93,0.0,0.0,-2.2120254288980834,-0.692833065403593,-0.0316961338777341,0.0,0.0,1.0,4.0,7.0,10.0,12.0,12.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,26,94,0.0,0.0,-1.7148898395937509,-0.2920325096008179,0.0255864311678915,0.0,0.0,1.0,4.0,7.0,10.0,12.0,12.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,26,95,0.0,0.0,-4.067453301407333,-0.4935580589820099,-0.2454882462935968,0.0,0.0,1.0,4.0,7.0,10.0,12.0,12.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,26,96,0.0,0.0,-6.340353939557269,-0.759385477524318,-0.507383756187105,0.0,0.0,1.0,4.0,7.0,10.0,12.0,12.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,26,97,0.0,0.0,-13.25032052021935,-0.9848047094997564,-1.3035862784683354,0.0,0.0,1.0,4.0,8.0,15.0,,,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,26,98,0.0,0.0,-4.416153656423585,-0.6929957314257504,-0.2856673266036637,0.0,0.0,1.0,4.0,8.0,15.0,,,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,26,99,0.0,0.0,5.453222477843526,-0.0319290547476931,0.8515338566027438,0.0,0.0,1.0,4.0,8.0,16.0,,,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,26,100,0.0,0.0,0.8457466462760774,0.0482057299107332,0.3206363716987988,0.0,0.0,1.0,4.0,8.0,16.0,,,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,27,85,2.0,0.0,-2.559442216418983,-0.2109064457604581,-0.0717273148216626,0.0,0.0,1.0,3.0,6.0,,,,3.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,27,86,2.0,0.0,-11.572432822314951,-0.8023101445536365,-1.110251274372248,0.0,0.0,1.0,3.0,6.0,,,,3.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,27,87,2.0,0.0,-2.982014232331572,-0.1365871020167296,-0.1204182746096084,0.0,0.0,1.0,3.0,6.0,,,,3.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,27,88,2.0,0.0,10.40949458985235,1.2538994885175168,1.4226214748463968,0.0,0.0,1.0,4.0,7.0,10.0,11.0,13.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,27,89,2.0,0.0,5.819594390556202,1.3217105168407148,0.8937491462991062,0.0,0.0,1.0,4.0,7.0,10.0,11.0,13.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,27,90,2.0,0.0,4.464167843655724,0.838073123441004,0.737569804067657,0.0,0.0,1.0,4.0,7.0,10.0,11.0,13.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,27,91,2.0,0.0,0.6675347145240176,0.5694258391549462,0.3001018600039528,0.0,0.0,1.0,4.0,7.0,10.0,11.0,14.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,27,92,2.0,0.0,4.006663796185985,0.725628951619858,0.6848537927386449,0.0,0.0,1.0,4.0,7.0,10.0,11.0,14.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,27,93,0.0,0.0,2.8145747738272457,0.8911308404135424,0.5474950551375071,0.0,0.0,1.0,4.0,7.0,10.0,12.0,12.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,27,94,0.0,0.0,3.067044269691877,0.9043013173205994,0.5765859120989641,0.0,0.0,1.0,4.0,7.0,10.0,12.0,12.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,27,95,0.0,0.0,-0.9877681662251376,0.2468620505534089,0.1093691967693379,0.0,0.0,1.0,4.0,7.0,10.0,12.0,12.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,27,96,0.0,0.0,-1.026342092445674,0.5610092508324209,0.1049245070602686,0.0,0.0,1.0,4.0,7.0,10.0,12.0,12.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,27,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial10,27,98,0.0,0.0,-1.6054166319559835,-0.1478891336714177,0.0382005072312023,0.0,0.0,1.0,4.0,8.0,15.0,,,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,27,99,0.0,0.0,7.502648291543884,0.5814546842619068,1.087679427358911,0.0,0.0,1.0,4.0,8.0,16.0,,,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,27,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial10,28,85,2.0,0.0,5.939362363759987,0.637112963009144,0.9075494391428128,1.0,0.0,1.0,3.0,6.0,,,,3.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,28,86,2.0,0.0,-7.187550170009051,-0.0771821604597257,-0.6050021408317711,0.0,0.0,1.0,3.0,6.0,,,,3.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,28,87,2.0,0.0,-6.119119682447824,-0.6920765646187793,-0.481891986947799,0.0,0.0,1.0,3.0,6.0,,,,3.0,20.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,28,88,2.0,0.0,5.284377170156485,0.1755042482619614,0.8320786163658379,0.0,0.0,1.0,4.0,7.0,10.0,11.0,13.0,10.0,8.0,7.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,28,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial10,28,90,2.0,0.0,0.0681104168549364,-0.0778337170629205,0.2310330545112569,0.0,0.0,1.0,4.0,7.0,10.0,11.0,13.0,10.0,8.0,7.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,28,91,2.0,0.0,-1.5238579013237643,-0.9798408742519048,0.04759813112495,0.0,0.0,1.0,4.0,7.0,10.0,11.0,14.0,10.0,8.0,7.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,28,92,2.0,0.0,0.954978188447332,1.395032247346306,0.3332226018019679,0.0,0.0,1.0,4.0,7.0,10.0,11.0,14.0,10.0,8.0,7.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,28,93,0.0,0.0,-7.845163771769834,-0.9748882426969738,-0.6807758225560337,0.0,0.0,1.0,4.0,7.0,10.0,12.0,12.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,28,94,0.0,0.0,-7.876043409038719,-0.8077693411967235,-0.6843339360134016,0.0,0.0,1.0,4.0,7.0,10.0,12.0,12.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,28,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial10,28,96,0.0,0.0,-7.79288049490858,-0.3505970497291287,-0.6747514696993129,0.0,0.0,1.0,4.0,7.0,10.0,12.0,12.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,28,97,0.0,0.0,-1.7601404071448408,0.3809078515131329,0.0203724238932886,0.0,0.0,1.0,4.0,8.0,15.0,,,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,28,98,0.0,0.0,4.9956958979011565,0.6435971682330736,0.7988152489642804,0.0,0.0,1.0,4.0,8.0,15.0,,,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,28,99,0.0,0.0,6.035616445101713,0.410503441353597,0.918640338273732,0.0,0.0,1.0,4.0,8.0,16.0,,,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,28,100,0.0,0.0,1.795657499066702,0.1254346233124625,0.4300900728282393,0.0,0.0,1.0,4.0,8.0,16.0,,,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,29,85,1.0,1.0,7.970573382977819,0.7779947631432734,1.14159620592641,1.0,0.0,2.0,17.0,19.0,,,,19.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,29,86,1.0,1.0,-6.572781620872423,-0.0341152018626964,-0.534165290359644,0.0,0.0,2.0,17.0,19.0,,,,19.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,29,87,1.0,1.0,2.4047492590689474,0.8962710884299794,0.5002728139389837,1.0,0.0,2.0,17.0,19.0,,,,19.0,20.0,7.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,29,88,1.0,1.0,3.7316842177012832,0.506625634516487,0.6531692062200845,0.0,0.0,2.0,17.0,19.0,,,,19.0,8.0,7.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,29,89,1.0,1.0,-3.486134042848712,0.0353439461016927,-0.1785055981849454,0.0,0.0,2.0,17.0,19.0,,,,19.0,8.0,7.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,29,90,1.0,1.0,-0.3929312044056945,0.6188008223330123,0.177909425411278,0.0,0.0,2.0,17.0,19.0,,,,19.0,8.0,7.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,29,91,1.0,1.0,19.5077013585774,1.8299815922254328,2.4709644867746765,1.0,0.0,2.0,18.0,23.0,25.0,,,25.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial10,29,92,1.0,1.0,-31.4716375393772,-3.535618017765308,-3.403141811854043,1.0,0.0,2.0,18.0,23.0,25.0,,,25.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial10,29,93,0.0,0.0,-2.09681273686773,0.7145019776012679,-0.0184207243771879,0.0,0.0,2.0,18.0,23.0,25.0,,,25.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,29,94,0.0,0.0,-6.329938413817313,-0.6025200981522008,-0.5061836247873026,0.0,0.0,2.0,18.0,23.0,26.0,,,26.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,29,95,0.0,0.0,-4.061020443800515,-0.6521862122794225,-0.2447470187648908,0.0,0.0,2.0,18.0,23.0,26.0,,,26.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,29,96,0.0,0.0,-12.61313114582161,-1.1717164531245454,-1.230165983139256,0.0,0.0,2.0,18.0,24.0,27.0,,,24.0,24.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,29,97,0.0,0.0,-6.117622602350214,-0.5462439786885477,-0.4817194855419151,0.0,0.0,2.0,18.0,24.0,27.0,,,24.0,24.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,29,98,0.0,0.0,3.978278114523436,0.2493628530545872,0.6815830459018014,0.0,0.0,2.0,18.0,24.0,27.0,,,24.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,29,99,0.0,0.0,3.47256551356847,0.5467873172102564,0.6233121926741488,0.0,0.0,2.0,18.0,24.0,27.0,,,24.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,29,100,0.0,0.0,4.601620233032633,0.7656675873422127,0.7534077879186571,0.0,0.0,2.0,18.0,24.0,27.0,,,24.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,30,85,1.0,1.0,2.410935041974661,0.4327263626221806,0.5009855722272214,1.0,0.0,2.0,17.0,20.0,21.0,,,20.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,30,86,1.0,1.0,-10.078034491171143,-0.259009699631671,-0.938058875659438,0.0,0.0,2.0,17.0,20.0,21.0,,,20.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,30,87,1.0,1.0,-5.311608786069231,-1.1172699278813707,-0.3888463542430733,1.0,0.0,2.0,17.0,20.0,21.0,,,20.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,30,88,1.0,1.0,-3.59408897210001,-0.4940016921976436,-0.1909447302645596,0.0,0.0,2.0,17.0,20.0,22.0,,,20.0,20.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,30,89,1.0,1.0,-9.481712794237922,-0.3279737797744654,-0.8693475680652752,0.0,0.0,2.0,17.0,20.0,22.0,,,20.0,20.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,30,90,1.0,1.0,-13.60707704341734,-1.4640534290232283,-1.3446936326493892,1.0,0.0,2.0,17.0,20.0,22.0,,,20.0,20.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial10,30,91,1.0,1.0,20.713329563957565,2.145074662327568,2.609883279919565,1.0,0.0,2.0,18.0,23.0,25.0,,,25.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial10,30,92,1.0,1.0,-12.98390522005479,-0.0100214498464403,-1.2728885129308052,1.0,0.0,2.0,18.0,23.0,25.0,,,25.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial10,30,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial10,30,94,1.0,1.0,4.571164282889952,0.7493309782498223,0.7498984939099226,0.0,0.0,2.0,18.0,23.0,26.0,,,26.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,30,95,0.0,0.0,6.26368745824442,1.0100817018893304,0.9449198743327992,0.0,0.0,2.0,18.0,23.0,26.0,,,26.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,30,96,0.0,0.0,-1.5016397276154492,0.5531019166884918,0.0501582254091323,0.0,0.0,2.0,18.0,24.0,27.0,,,24.0,24.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,30,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial10,30,98,0.0,0.0,3.4315019249713434,0.0269528088529798,0.6185806310329609,0.0,0.0,2.0,18.0,24.0,27.0,,,24.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,30,99,0.0,0.0,-6.072111380908619,-0.7336143016408957,-0.476475444361556,0.0,0.0,2.0,18.0,24.0,27.0,,,24.0,24.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,30,100,0.0,0.0,-3.467227296502766,-0.5171253737992335,-0.1763270638963858,0.0,0.0,2.0,18.0,24.0,27.0,,,24.0,24.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,31,85,1.0,1.0,-8.603144273589354,-1.4723946392376617,-0.7681143039139089,1.0,0.0,2.0,17.0,20.0,21.0,,,20.0,20.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial10,31,86,1.0,1.0,-16.188705622915073,-1.4510644358890226,-1.6421623920992297,1.0,0.0,2.0,17.0,20.0,21.0,,,20.0,20.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial10,31,87,1.0,1.0,9.37626602116948,1.8012719891748197,1.3035674703334688,1.0,0.0,2.0,17.0,20.0,21.0,,,20.0,20.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial10,31,88,1.0,1.0,-1.1887271025560515,0.9289521295729672,0.0862136561290391,0.0,0.0,2.0,17.0,20.0,22.0,,,20.0,20.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial10,31,89,1.0,1.0,-15.84700786461795,-1.6154569645470844,-1.602790187640906,1.0,0.0,2.0,17.0,20.0,22.0,,,20.0,20.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial10,31,90,1.0,1.0,-5.144944144424258,1.0003294850905726,-0.3696423817630631,1.0,0.0,2.0,17.0,20.0,22.0,,,20.0,20.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial10,31,91,1.0,1.0,-3.956324806570976,-1.054546561837021,-0.2326834393740318,1.0,0.0,2.0,18.0,23.0,25.0,,,25.0,20.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial10,31,92,1.0,1.0,-5.9713567626747865,0.2355072822113826,-0.4648659698101503,1.0,0.0,2.0,18.0,23.0,25.0,,,25.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
