TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_TreeDepth6,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial49,2,12,0.0,0.0,-2.150780888491324,0.0407220001933258,-0.3348930226010256,1.0,0.0,1.0,4.0,15.0,,,,15.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,2,13,0.0,0.0,-0.2458720237147036,0.0108398661426924,-0.0646443245091316,1.0,0.0,1.0,4.0,15.0,,,,15.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,3,2,1.0,1.0,5.654400945680664,0.5491415517623162,0.7724251636172077,1.0,0.0,1.0,3.0,5.0,8.0,,,5.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,3,3,1.0,1.0,4.180451880836966,-0.5419208397770191,0.5633165688737607,1.0,0.0,1.0,3.0,5.0,8.0,,,5.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,3,4,1.0,1.0,11.418905713375446,0.964817190918211,1.5902332684667342,1.0,0.0,1.0,3.0,5.0,8.0,,,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial49,3,5,1.0,1.0,10.200368488101526,0.4479232743653041,1.4173598545223869,1.0,0.0,1.0,3.0,5.0,8.0,,,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial49,3,6,1.0,1.0,10.197876798946302,-0.3103017448234693,1.4170063595270614,1.0,0.0,1.0,3.0,5.0,8.0,,,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial49,3,7,1.0,1.0,16.616330202137835,0.917624869318018,2.327589909244231,1.0,0.0,1.0,3.0,5.0,8.0,,,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial49,3,8,1.0,1.0,17.691488444587343,0.7115061192238441,2.4801222012805857,1.0,0.0,1.0,3.0,5.0,8.0,,,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial49,3,9,1.0,1.0,13.832600025992411,1.86705987344732,1.9326631650555328,1.0,0.0,1.0,3.0,5.0,8.0,,,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial49,3,10,0.0,0.0,-4.479577935058999,-2.010079830696338,-0.6652785762579265,0.0,0.0,1.0,4.0,15.0,,,,15.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,3,11,0.0,0.0,0.1859878484444984,0.5807417655982557,-0.0033765282553501,0.0,0.0,1.0,4.0,15.0,,,,15.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,3,12,0.0,0.0,-4.901103759906878,-1.0141113196980127,-0.7250802851394742,0.0,0.0,1.0,4.0,15.0,,,,15.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,3,13,0.0,0.0,2.520844765436662,0.7934549054288644,0.3278687369200939,0.0,0.0,1.0,4.0,15.0,,,,15.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,4,2,1.0,1.0,-2.4817363941259054,0.5404330616514054,-0.3818455546501525,1.0,0.0,1.0,3.0,6.0,9.0,11.0,13.0,6.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,4,3,1.0,1.0,-9.854668353828568,-1.6140059582989963,-1.4278406151347995,0.0,0.0,1.0,3.0,6.0,9.0,11.0,13.0,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,4,4,1.0,1.0,-3.444523967401332,0.9725139385861646,-0.5184358624742748,1.0,0.0,1.0,3.0,6.0,9.0,11.0,13.0,6.0,5.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial49,4,5,1.0,1.0,-8.655903303217821,-1.598715079896095,-1.257772272110102,1.0,0.0,1.0,3.0,6.0,9.0,11.0,13.0,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,4,6,1.0,1.0,0.7226314617133518,0.8368350187757367,0.0727568976039726,1.0,0.0,1.0,3.0,6.0,9.0,11.0,13.0,6.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial49,4,7,1.0,1.0,2.099708112570928,0.2518157770414495,0.2681222397200356,1.0,0.0,1.0,3.0,6.0,9.0,11.0,13.0,6.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial49,4,8,1.0,1.0,0.0301287637946034,-0.009736065685026,-0.0254881974754772,1.0,0.0,1.0,3.0,6.0,9.0,11.0,13.0,6.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial49,4,9,0.0,0.0,-6.521722358756149,-0.7676030150925424,-0.9549968310388413,0.0,0.0,1.0,3.0,6.0,9.0,11.0,13.0,6.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,4,10,0.0,0.0,-7.636944091363713,-1.319553302781046,-1.1132129152273742,0.0,0.0,1.0,4.0,16.0,17.0,,,17.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,4,11,0.0,0.0,7.618865833932292,2.140250932571265,1.0511230521692123,0.0,0.0,1.0,4.0,16.0,17.0,,,17.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,4,12,0.0,0.0,-1.4424039636323045,-1.030650329837547,-0.2343958569668373,0.0,0.0,1.0,4.0,16.0,17.0,,,17.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,4,13,0.0,0.0,2.84256939646395,0.7340319201823292,0.3735116882900615,0.0,0.0,1.0,4.0,16.0,17.0,,,17.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,5,2,1.0,1.0,-0.2806490266305669,-0.5023433646951686,-0.0695781247214857,1.0,0.0,1.0,3.0,6.0,9.0,11.0,14.0,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,5,3,1.0,1.0,5.141357432607158,1.649042643603865,0.6996398750208079,0.0,0.0,1.0,3.0,6.0,9.0,11.0,14.0,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,5,4,1.0,1.0,-5.916184434295914,-1.4347286784659878,-0.8690893953832063,1.0,0.0,1.0,3.0,6.0,9.0,11.0,14.0,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,5,5,1.0,1.0,-1.910505500652274,0.6318549911517088,-0.3008052444675333,1.0,0.0,1.0,3.0,6.0,9.0,11.0,14.0,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,5,6,1.0,1.0,-3.342886685380757,-0.7128898603651191,-0.5040166198262126,1.0,0.0,1.0,3.0,6.0,9.0,11.0,14.0,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,5,7,1.0,1.0,0.5110856285892058,-0.0532694993615053,0.0427449705004313,1.0,0.0,1.0,3.0,6.0,9.0,11.0,14.0,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,5,8,0.0,0.0,7.680332811543237,1.296284715924149,1.0598433489677417,0.0,0.0,1.0,3.0,6.0,9.0,11.0,14.0,6.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial49,5,9,0.0,0.0,-1.499747653062813,-0.5666686028723728,-0.242531184435219,0.0,0.0,1.0,3.0,6.0,9.0,11.0,14.0,6.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,5,10,0.0,0.0,-0.6832808327689429,0.3819552335797568,-0.126699346335436,0.0,0.0,1.0,4.0,16.0,17.0,,,17.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,5,11,0.0,0.0,-1.198900914976455,-0.3603016397550756,-0.1998501718175548,0.0,0.0,1.0,4.0,16.0,17.0,,,17.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,5,12,0.0,0.0,-5.079520639431431,0.365846168747923,-0.7503922201620365,0.0,0.0,1.0,4.0,16.0,17.0,,,17.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,5,13,0.0,0.0,-12.0803037469983,-1.8009480954983943,-1.7435906641545424,0.0,0.0,1.0,4.0,16.0,17.0,,,17.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,6,2,2.0,0.0,-7.3544253233816415,-0.792499570736183,-1.073132084776394,0.0,0.0,1.0,3.0,6.0,9.0,12.0,12.0,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,6,3,2.0,0.0,-2.7036004828279494,0.436049187501891,-0.4133213287586965,0.0,0.0,1.0,3.0,6.0,9.0,12.0,12.0,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,6,4,2.0,0.0,-9.591285866428247,-0.7565437146491585,-1.39047464155134,0.0,0.0,1.0,3.0,6.0,9.0,12.0,12.0,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,6,5,2.0,0.0,-6.255114063217168,-0.0502280608263956,-0.9171732132783362,0.0,0.0,1.0,3.0,6.0,9.0,12.0,12.0,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,6,6,2.0,0.0,-6.065828577336424,0.3085110341544435,-0.8903193531946091,0.0,0.0,1.0,3.0,6.0,9.0,12.0,12.0,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,6,7,2.0,0.0,-11.395569018956758,-1.7872698582867426,-1.6464476080150912,0.0,0.0,1.0,3.0,6.0,9.0,12.0,12.0,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,6,8,0.0,0.0,0.4043555355982765,1.5656114885156722,0.0276032126917669,0.0,0.0,1.0,3.0,6.0,9.0,12.0,12.0,6.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial49,6,9,0.0,0.0,-7.552904595045797,-1.642821040820147,-1.1012902637619044,0.0,0.0,1.0,3.0,6.0,9.0,12.0,12.0,6.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,6,10,0.0,0.0,0.1949058815628578,-0.1507311050114264,-0.0021113302795616,0.0,0.0,1.0,4.0,16.0,18.0,,,18.0,15.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,6,11,0.0,0.0,10.73795876126205,1.4129352142324347,1.4936275826614616,0.0,0.0,1.0,4.0,16.0,18.0,,,18.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,6,12,0.0,0.0,5.716733526517185,-0.0635509539746172,0.781268263217016,0.0,0.0,1.0,4.0,16.0,18.0,,,18.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,6,13,0.0,0.0,6.5622828496481365,0.492098202861333,0.901226024962966,0.0,0.0,1.0,4.0,16.0,18.0,,,18.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,7,2,2.0,0.0,-1.1508803060781003,-0.8616475434248193,-0.1930375062479176,0.0,0.0,1.0,3.0,6.0,10.0,,,6.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,7,3,2.0,0.0,7.322386185192456,1.2802072439846452,1.009061596860652,0.0,0.0,1.0,3.0,6.0,10.0,,,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,7,4,2.0,0.0,0.1943530587720099,-1.0863016060508397,-0.0021897590392071,0.0,0.0,1.0,3.0,6.0,10.0,,,6.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,7,5,2.0,0.0,5.768081289916041,0.7152526494562943,0.7885529509336112,0.0,0.0,1.0,3.0,6.0,10.0,,,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,7,6,2.0,0.0,7.142390025112183,0.71446464318944,0.9835256099046892,0.0,0.0,1.0,3.0,6.0,10.0,,,6.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial49,7,8,0.0,0.0,2.9673502151813844,-0.9049839564577372,0.3912142957106962,0.0,0.0,1.0,3.0,6.0,10.0,,,6.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,7,9,0.0,0.0,9.530981823476504,1.7667534633495106,1.322394222318139,0.0,0.0,1.0,3.0,6.0,10.0,,,6.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,7,10,0.0,0.0,3.431476716512196,-0.8300238658038184,0.4570597464059483,0.0,0.0,1.0,4.0,16.0,18.0,,,18.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,7,11,0.0,0.0,6.23334701060296,0.6524616226232052,0.8545600222467951,0.0,0.0,1.0,4.0,16.0,18.0,,,18.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,7,12,0.0,0.0,-2.91564523276001,-1.764986188453756,-0.4434040370005317,0.0,0.0,1.0,4.0,16.0,18.0,,,18.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,7,13,0.0,0.0,10.134777499635486,1.9014184818844653,1.4080544858681303,0.0,0.0,1.0,4.0,16.0,18.0,,,18.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,8,2,2.0,0.0,9.59935478296945,0.8571228993150496,1.3320942681467487,0.0,0.0,2.0,19.0,21.0,,,,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,8,3,2.0,0.0,11.936106891078111,0.6472609675346184,1.6636084033670229,0.0,0.0,2.0,19.0,21.0,,,,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,8,4,2.0,0.0,8.736306045490437,1.088487979962895,1.2096538711249698,0.0,0.0,2.0,19.0,21.0,,,,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,8,5,2.0,0.0,-4.045809438378418,-1.26240333877617,-0.6037400041672604,0.0,0.0,2.0,19.0,22.0,,,,2.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,8,6,2.0,0.0,-2.3565464028216097,-1.023182276702189,-0.3640848980698237,0.0,0.0,2.0,19.0,22.0,,,,2.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,8,7,2.0,0.0,10.1268553116421,1.6451275372797032,1.4069305680624862,0.0,0.0,2.0,20.0,23.0,,,,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,8,8,0.0,0.0,2.63138019492048,-0.3016505602772345,0.3435503563735962,0.0,0.0,2.0,20.0,23.0,,,,2.0,6.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,8,9,0.0,0.0,1.7874895227642331,-1.2888914458742424,0.2238279068122821,0.0,0.0,2.0,20.0,23.0,,,,2.0,6.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,8,10,0.0,0.0,13.9820737689003,1.2843363936826806,1.953868948264756,0.0,0.0,2.0,20.0,24.0,25.0,,,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,8,11,0.0,0.0,16.745354127164134,1.7074419700718175,2.3458944845474448,0.0,0.0,2.0,20.0,24.0,25.0,,,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,8,12,0.0,0.0,2.865960062241273,-0.7787131355974016,0.3768301131715403,0.0,0.0,2.0,20.0,24.0,26.0,,,2.0,6.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,8,13,0.0,0.0,3.860401253571002,-0.0415903473355148,0.5179111077824431,0.0,0.0,2.0,20.0,24.0,26.0,,,2.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,9,2,2.0,0.0,-14.621825882712775,-1.4204896930975237,-2.104155445519613,0.0,0.0,2.0,19.0,21.0,,,,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,9,3,2.0,0.0,-10.038216165483467,-0.714659990640796,-1.4538804735524726,0.0,0.0,2.0,19.0,21.0,,,,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,9,4,2.0,0.0,-2.4586152753014003,0.840420357765452,-0.3785653702926277,0.0,0.0,2.0,19.0,21.0,,,,2.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,9,5,2.0,0.0,-6.706362174148596,-0.8580070718834965,-0.9811916116125502,0.0,0.0,2.0,19.0,22.0,,,,2.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,9,6,2.0,0.0,0.8711516297680797,-0.4895340701834557,0.0938273975104792,0.0,0.0,2.0,19.0,22.0,,,,2.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,9,7,2.0,0.0,13.703582810340752,1.9104081214642576,1.914359541608754,0.0,0.0,2.0,20.0,23.0,,,,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,9,8,0.0,0.0,2.9971593070685145,-0.3576286569772928,0.39544330026979,0.0,0.0,2.0,20.0,23.0,,,,2.0,6.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,9,9,0.0,0.0,1.409345404503654,-0.0707819102936188,0.1701807441890915,0.0,0.0,2.0,20.0,23.0,,,,2.0,6.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,9,10,0.0,0.0,0.7085208056409877,0.0678090950012746,0.0707550241793213,0.0,0.0,2.0,20.0,24.0,25.0,,,2.0,6.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,9,11,0.0,0.0,-1.2084805765155155,-0.3655616657612499,-0.2012092347664249,0.0,0.0,2.0,20.0,24.0,25.0,,,2.0,6.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,9,12,0.0,0.0,-3.8703299735677024,-0.5682361480966055,-0.5788447990559547,0.0,0.0,2.0,20.0,24.0,26.0,,,2.0,6.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,9,13,0.0,0.0,1.414941520733286,0.7238501504725582,0.1709746630759178,0.0,0.0,2.0,20.0,24.0,26.0,,,2.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,10,2,2.0,0.0,-11.141361863392577,-1.1373024333210424,-1.6103833352789152,0.0,0.0,2.0,19.0,21.0,,,,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,10,3,2.0,0.0,-5.619023552294173,0.3882865853858301,-0.8269312937701789,0.0,0.0,2.0,19.0,21.0,,,,2.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial49,10,4,2.0,0.0,-5.497938869951933,-0.5005358365541948,-0.8097530558151058,0.0,0.0,2.0,19.0,21.0,,,,2.0,6.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
