TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial1,58,61,2,0,-1.6951619720137323,-0.419913448383548,-0.7675797731569657,0,0,1,3,5.0,7.0,9.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial1,58,62,2,0,-7.911710238813243,-1.231799421934714,-1.5550805108762924,0,0,1,3,5.0,7.0,9.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial1,58,63,2,0,-1.033957640211305,-0.8177925600190284,-0.6838196418541166,0,0,1,3,5.0,7.0,9.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial1,58,64,2,0,5.171395942065594,-0.3386527035047239,0.1022629741131159,0,0,1,3,5.0,7.0,9.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial1,58,65,2,0,0.9589288467626854,-0.8102447912264195,-0.4313644993332213,0,0,1,3,5.0,7.0,9.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial1,58,66,2,0,-3.199478599828112,-1.099697731205585,-0.958143797326792,0,0,1,3,5.0,7.0,9.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial1,58,67,2,0,5.911862794392471,0.4541723463038337,0.1960639336549827,0,0,1,4,,,,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial1,58,68,2,0,1.690816097505789,-0.4649772970026666,-0.3386503877150879,0,0,1,4,,,,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial1,59,61,2,0,-2.692281334179824,-0.7762772616133328,-0.8938929938704092,0,0,1,3,5.0,7.0,10.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial1,59,62,2,0,-3.512136246427916,-0.4864599526112639,-0.9977506847478872,0,0,1,3,5.0,7.0,10.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial1,59,63,2,0,5.552446560476391,0.4683809103030061,0.150533755618911,0,0,1,3,5.0,7.0,10.0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0
Trial1,59,64,2,0,11.95173183787604,1.05533759093321,0.961183276952576,0,0,1,3,5.0,7.0,10.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial1,59,65,2,0,10.072747166779385,0.9496871152542842,0.7231570039878007,0,0,1,3,5.0,7.0,10.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial1,59,66,2,0,5.25146234894186,0.4491373283917222,0.1124056371755644,0,0,1,3,5.0,7.0,10.0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0
Trial1,59,67,2,0,0.3223574789925243,-0.486951232961568,-0.512004172704259,0,0,1,4,,,,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial1,59,68,2,0,5.963048050408385,0.4144368840839302,0.2025479864030581,0,0,1,4,,,,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial1,60,61,2,0,5.257935571457024,0.4781442782308898,0.113225652928251,0,0,1,3,5.0,8.0,8.0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0
Trial1,60,62,2,0,3.866196294216331,0.498992745166299,-0.0630772824793853,0,0,1,3,5.0,8.0,8.0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0
Trial1,60,63,2,0,4.405090817219513,0.218188839351783,0.0051888704087664,0,0,1,3,5.0,8.0,8.0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0
Trial1,60,64,2,0,5.042454501130393,-0.0391352528151724,0.0859289129104767,0,0,1,3,5.0,8.0,8.0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0
Trial1,60,65,2,0,6.015761944768206,-0.5495081527171266,0.2092256842049269,0,0,1,3,5.0,8.0,8.0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0
Trial1,60,66,2,0,6.094534267837479,-0.4380671346980335,0.2192044151447663,0,0,1,3,5.0,8.0,8.0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0
Trial1,60,67,2,0,0.6380815541103053,-0.4219105630882437,-0.4720088358388043,0,0,1,4,,,,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial1,60,68,2,0,3.808753968324152,-0.0326234142285639,-0.0703539691670757,0,0,1,4,,,,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial1,61,61,0,0,5.070262926560035,0.5388229253022052,0.0894516323684132,0,0,1,3,6.0,,,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0
Trial1,61,62,0,0,1.6632706519902702,0.3096588988817003,-0.3421397933680816,0,0,1,3,6.0,,,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0
Trial1,61,63,0,0,-0.7349344137911455,-0.578266997861256,-0.6459399373469202,0,0,1,3,6.0,,,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
Trial1,61,64,0,0,-0.628999241623803,-1.7482249341319434,-0.6325202673545315,0,0,1,3,6.0,,,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
Trial1,61,65,0,0,13.349411446854974,1.2710635800806975,1.138238722503365,1,0,1,3,6.0,,,3,3,0,3,3,2,2,2,2,2,2,2,2,2,2
Trial1,61,66,0,0,16.332980589510868,1.019855496929943,1.5161916957677015,1,0,1,3,6.0,,,3,3,0,3,3,2,2,2,2,2,2,2,2,2,2
Trial1,61,67,0,0,5.899769743937642,0.011081161642982,0.1945320085824605,0,0,1,4,,,,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial1,61,68,0,0,1.8335517944376645,-0.3599487526347444,-0.3205688958954155,0,0,1,4,,,,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial1,62,61,1,1,-4.517121217888921,-1.4379035151601356,-1.1250603061738351,1,0,2,11,,,,11,11,2,3,3,0,0,0,0,0,0,0,0,0,0
Trial1,62,62,1,1,-8.305281596975,-0.7013758333801788,-1.6049373963368063,1,0,2,11,,,,11,11,2,3,3,2,2,2,2,2,2,2,2,2,2
Trial1,62,63,1,1,0.9098902581804262,-0.6177362899960932,-0.4375766162553224,0,0,2,11,,,,11,11,2,3,3,0,0,0,0,0,0,0,0,0,0
Trial1,62,64,1,1,22.1413357968778,2.7898287008782,2.251983298185717,1,0,2,12,,,,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial1,62,65,1,1,4.078434764531988,-0.1447137837073142,-0.0361913089820623,1,0,2,12,,,,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial1,62,66,1,1,16.86957382834312,0.5327558041106186,1.5841663262700327,1,0,2,12,,,,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial1,62,67,1,1,12.125465477128277,0.9446185927452838,0.983191530279987,1,0,2,12,,,,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial1,62,68,1,1,4.571168932064362,-1.1612049580526165,0.0262273361853198,0,0,2,12,,,,12,12,3,1,1,0,0,0,0,0,0,0,0,0,0
Trial1,63,61,1,1,5.656129458917714,0.7060440650034291,0.1636681117772129,1,0,2,11,,,,11,11,2,3,3,0,0,0,0,0,0,0,0,0,0
Trial1,63,62,1,1,-14.978385881549052,-1.925512422543982,-2.450273798701065,1,0,2,11,,,,11,11,2,3,3,2,2,2,2,2,2,2,2,2,2
Trial1,63,63,1,1,11.318894141210825,1.1677881161744443,0.8810165780721008,1,0,2,11,,,,11,11,2,3,3,2,2,2,2,2,2,2,2,2,2
Trial1,63,64,1,1,6.987199108581994,-0.6921497928676004,0.3322855319402006,1,0,2,12,,,,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial1,63,65,1,1,-2.741099612350281,-0.966613399146222,-0.9000772022805233,1,0,2,12,,,,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial1,63,66,1,1,17.09565438850622,1.020090332941425,1.612805789887372,1,0,2,12,,,,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial1,63,67,1,1,6.835607778563986,-0.118589804352385,0.3130822250410016,1,0,2,12,,,,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial1,63,68,1,1,28.88122600042837,3.3815959529753985,3.1057800161794966,1,0,2,12,,,,12,12,3,3,3,2,2,2,2,2,2,2,2,2,2
