TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_TreeDepth6,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial91,2,1,1.0,1.0,-2.2335616964392866,-0.3094242760654526,-0.3094242760654525,1.0,0.0,1.0,3.0,5.0,7.0,9.0,9.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial91,2,2,1.0,1.0,3.490062702911021,0.5892036947845894,0.5892036947845893,1.0,0.0,1.0,3.0,5.0,7.0,9.0,9.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial91,2,3,1.0,1.0,-4.680040434286829,-0.6935295335958486,-0.6935295335958485,1.0,0.0,1.0,3.0,5.0,7.0,9.0,9.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial91,2,4,1.0,1.0,8.08711979579496,1.310956870574567,1.310956870574567,1.0,0.0,1.0,3.0,5.0,7.0,10.0,10.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial91,2,5,1.0,1.0,-0.1240836288022358,0.0217707610667053,0.0217707610667053,1.0,0.0,1.0,3.0,5.0,7.0,10.0,10.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial91,2,6,1.0,1.0,-7.600900041301831,-1.1521141573681006,-1.1521141573681004,1.0,0.0,1.0,3.0,5.0,7.0,10.0,10.0,7.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial91,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial91,2,8,2.0,0.0,-5.635841503865414,-0.843593464378798,-0.8435934643787978,0.0,0.0,1.0,3.0,5.0,7.0,10.0,10.0,7.0,6.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial91,2,9,2.0,0.0,1.6079079340373594,0.293699167798043,0.2936991677980429,0.0,0.0,2.0,19.0,,,,,19.0,22.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial91,2,10,2.0,0.0,4.187242089706266,0.6986631655607296,0.6986631655607294,0.0,0.0,2.0,20.0,21.0,23.0,,,21.0,22.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial91,2,11,2.0,0.0,-1.9677246334769576,-0.2676869774939934,-0.2676869774939934,0.0,0.0,2.0,20.0,21.0,23.0,,,21.0,6.0,1.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial91,2,12,2.0,0.0,6.588048033174276,1.075597643236845,1.0755976432368448,0.0,0.0,2.0,20.0,21.0,23.0,,,21.0,6.0,1.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial91,3,1,1.0,1.0,-4.48648878235705,-0.663141283757499,-0.6631412837574989,1.0,0.0,1.0,3.0,5.0,7.0,9.0,9.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial91,3,2,1.0,1.0,-10.070348696988242,-1.539825768009382,-1.5398257680093816,1.0,0.0,1.0,3.0,5.0,7.0,9.0,9.0,7.0,8.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial91,3,3,1.0,1.0,-3.3387188821096268,-0.4829376113119113,-0.4829376113119112,1.0,0.0,1.0,3.0,5.0,7.0,9.0,9.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
